id;name;text;time;likes;reply
UCdAD49xvd3acMKWp3DfbT_w;@Dayan_D;AI can never replace my job. Cuz i have no job.;2024-04-08T13:23:39Z;668;
UCMtoeosIGshH4XF2Ua370_w;@ogawasanjuro;Tina Huang: Will AI replace all jobs?<br>Any CEO: Yes.  I plan on it.;2024-04-08T15:12:02Z;172;
UCeMAV8l5hKxTasZqznMe1SA;@isalutfi;"AI won&#39;t replace human, but human with AI will replace human without AI.";2024-04-08T13:07:00Z;108;
UCk3c1mEpGZ11RcJlZteS2Nw;@texaslonghorns2222;They took our Jerbs!;2024-04-08T13:33:26Z;58;
UCvF3IOvkkWQgUxn36qNqOQg;@btk1243;"I am offered jobs all the time.  Employers say, &quot;Wow. you REALLY know how to TALK to people.&quot;  I am a former teacher, who does random day jobs via a Temp Agency. Many of the companies, that I have temped at,  have offered me full time jobs, based on my professionalism and communication skills. So, while I think AI will dominate many industries, I think companies will have a need for employees who know how to communicate with people.";2024-04-08T22:37:42Z;51;
UCyh8Zl5N7HGYb2Ln_71lMuA;@aliasgur3342;My daughter is applying to universities for art and graphic design. Initially I wanted to dissuade her. Upon further consideration I decided not to when I thought it through and realised no job is safe.;2024-04-09T16:24:03Z;49;
UCTYpD2cWwehu8dd7V9lINqw;@Techtalk2030;Anyone who says that more jobs will be created. How is an AI that is basically a digital person, which can also be put into a robotic artificial body not be able to do all jobs? I dont understand this concept.;2024-04-08T16:59:49Z;40;
UC9XTZhi605pu49mVwOUn7aQ;@nikolaimanek582;I come from an IT/AI background and created a trade school for yoga teachers, Ayurveda practitioners and other jobs that are growing in demand as people seek to get away from technology and have a space that is not being taken over by electronic devices. There are jobs and always will be jobs which whole point is to be non-robotic or AI infused. Our teachers can even use AI to augment text etc. No problem at all. But when we meet on the mat, the phones are off and the robots will wait outside on their charging stations.;2024-04-09T01:31:10Z;37;
UCut6HY1C_XYLJzi1EmR4DWA;@IronJhon788;We need to creat self sustainable communities for our survival. There will be  many AI tools that will only be available for a few groups of people. We need to ask ourselves how to survive even without technology.;2024-04-08T13:38:33Z;37;
UCizlqA8o4_mqMWNxDdqRcXQ;@KatharineOsborne;I think relying on multiple streams of income can be overly tied to the general economy being good, and lots of other people having money to spend (for instance the low hanging fruit of multiple streams are merch, courses, maybe personal services). Those streams of income could be adversely affected by a wider economic downturn, for instance if we rapidly got to 30% unemployment or something.;2024-04-08T13:23:51Z;37;
UC5d64ifumIuM8JWGj-7KwKg;@MrPiperian;"Flipping burgers is not a &#39;trade&#39;. Trades are HVAC, Car Mechanic (extremely technical btw) Plumbers, etc.  You said the word &#39;trades&#39; while showing a pic of a robot flipping burgers. Why?";2024-04-09T03:11:53Z;34;
UCWjZ9rcA2OudvGF6583oWAA;@gilpalmafernandes;"These are the jobs which will be in high demand in this new age:<br><br>- AI will need some kind of quality control (removing it is very dangerous, but some people may try). I do expect that there are going to be some upcoming AI jobs in the area of quality control, i.e. someone who monitors the output of AI models, agents, robots.<br>- The AI developer jobs will be there, but they require very specific and advanced qualifications, like e.g. machine learning, deep learning, robotics and data experts who work on the datasets for training these models.<br>- When robots start to be commercialized, there might be potential problems with mechanics, so there might be some jobs there too. Some people who fix mechanical faults.<br>- Specialized firms who can create agents for private enterprise systems. Some data is not public and intelligent interfaces (agents) which allow different forms of interaction with this data will be in demand. This is something like an AI integrator.<br>- AI ethics experts which will create ethical norms and oversee their implementation in AI systems.<br><br>Any more ideas?<br><br>PS: by the way: great video";2024-04-08T16:17:49Z;29;
UCwNe9xXVGtU3k4ohXkQxN4Q;@Johngabriel101;"and humans with AI will be more efficient than never, so less and less humans will be needed. Making the job market more competitive by the day. Basically the &quot;you need need experience to get a job, how do I get experience without a job?&quot; will get way worst.";2024-04-08T14:27:28Z;27;UCeMAV8l5hKxTasZqznMe1SA
UCipciLSQCoBbgK4DBT9jnYw;@adamdouglas9888;"I&#39;m so happy I made productive decisions about my finances that changed my life forever,hoping to retire next year.. Investment should always be on any creative man&#39;s heart for success in life";2024-04-09T17:14:22Z;25;
UCzQwETqFXRJKymp3zpgw36g;@RobertFletcherOBE;"I don&#39;t think business owners are really taking the long view here, If they can replace their staff with robots or generative AI, that means their entire business is replaceable. Value is driven by scarcity and demand. If you don&#39;t need skilled workers then anyone with the capital can do what you do and your business value plummets. <br><br>Lets also not forget the costs of running complex neural networks,  as AI becomes more complex the models become larger, and the hardware required to run them becomes more and more complex.<br><br>I think we need to wait a bit and see what part of the Sigmoid curve were currently on. I think the future is extremely uncertain at the moment but not without hope.";2024-04-10T15:30:17Z;24;
UC4xRxzTeZfTKvDc7qwEYe-Q;@debasishraychawdhuri;Makes a video about how AI will replace developers ... shows an ad on how to be a software developer.;2024-04-09T12:37:03Z;24;
UCj6P30_o3bhiEShmdTjqrSw;@curtisbrockman2682;"The better question is &quot;should I do anything?&quot;<br>Governments are going to need to adapt social and economic policies as an ever increasing size of human labor is displaced or rendered irrelevant. The expectation that we, as humans, should evolve and change vocations or skill sets at the pace of AI changes is insane. The pace of technology progressing will get faster than we as humans can change.";2024-04-10T16:27:00Z;18;
UC3eOv7ru5U-C1YcSa-uyN2g;@lennardvirajjayasekara2484;We need to serious about UBI Universal Basic Income;2024-04-08T15:31:32Z;16;
UCXyG3FaGd3XL0_rctxvwCxw;@blindshellvideos;sure go for it. AI wont replace shit for now. The moment AI can replace developers who build any sort of front or backend, all other jobs would have been replaced first. Stop buying into those fearmongering content creators like this.;2024-04-08T13:04:43Z;16;UCvSKXnjsZjBFeqc0eCAocOw
UCmFUGK7aGHRFoe9cqEcQNZg;@anakinskywalker4949;"There is a factor that this type of videos never discusses: scale.<br><br>If you don&#39;t discuss scale, then this video is irrelevant. There are many such videos on YouTube  and they never discuss scale.<br><br>Assuming that you have a &quot;virtual improved human&quot; in the form of an AI that you can install on robots, If you want  to replace, say 5 billions humans with robots, you need to run your numbers for at least 2 things: <br>1) Raw materials necessary to manufacture such an astronomic number of robots<br>2) energy resources to power all of it<br><br>Let&#39;s just stop there. For example, In terms of energy supply, right now many countries are going to remove the ban on ICE cars because there is not enough electricity  to run their entire countries on electric cars. They will have to build a substantial number of nuclear reactors which will take decades because the speed of construction is slow and they will have to train a large manpower! <br><br>And by the way, up to now, we still don&#39;t have an AI car that can be thrown on a random road where it wasn&#39;t trained and perform fine all alone. There&#39;s a lot of development to be accomplished to have the human like AI inside your computer. A lot more work than a lot of hype youtubers seem to think.<br><br>Now, do I think AI will reach and even outperform humans? I strongly think yes. The time frame? I don&#39;t know. But I am sure that the LLM systems (GPT, mistral, Devin AI, etc...) are not going to make it. In fact, I&#39;m pretty sure that the final solution will not look like GPT systems. Why? Because a human doesn&#39;t need 10.000 pictures of cats to properly identify a cat. These systems are not even close. They will have to make other types of breakthroughs!!! The problem with breakthroughs is that they are random, they can pop tomorrow, in 30 years or never...";2024-04-10T02:30:01Z;13;UCTYpD2cWwehu8dd7V9lINqw
UC-B-zid08oDWue8PX4kk5NQ;@jeremiasteliasperez4507;We desperately need to talk about 4-day weeks and UBI. Even the best of us who manage to keep our jobs are going to be indirectly affected by this mess;2024-04-08T22:57:49Z;13;UCMtoeosIGshH4XF2Ua370_w
UC-cIMyYGPKWyCRa7c1LBtuQ;@iheuzio;"Jobs don&#39;t matter, just do what makes you happy. We&#39;re nearing the end of humans working, causing a shift in workloads towards technologies taking over. Same thing happened during the industrial revolution and people thought there would be nothing to do, yet there still is much to be done.";2024-04-10T04:30:45Z;10;
UC3O1eS1AZgEHH_za8oiW0uA;@AP-te6mk;"Great video. It&#39;s interesting how often CEOs will drop the line &quot;AI won&#39;t replace people, it will instead complete the drudgery and free up humans to pursue that which they desire!&quot; as if the result will realistically be anything other than people scrambling for new streams of income. <br><br>Additionally, anyone saying &quot;lol, get a blue collar job!&quot; has probably never worked one themselves. The glass ceiling is very low in that line of work unless you own the business. The owner and managers will make 100k+, and do their damnedest to ensure you only make $26 dollars an hour and work 60 hours a week. Been there, done that, got the t-shirt. It isn&#39;t a sustainable lifestyle into old age.";2024-04-10T00:52:22Z;9;
UC536QzcHo6f12mztBLWs7qQ;@stzi7691;Having a decent job as a Software Developer and Engineer will occupy you so much that the topic of having side hustles is simply unpractical to impossible. Multiple streams of income is only for the rich that already have them (do they need a job?) or for the happy few out of 10,000 that land a good idea or strive maybe, and it is a BIG MAYBE, on youtube. So these are not very practial or reliable possibilities. The only way for most of us academics is what we can do best already: learn and upskill. And on that the race with AI will continue.;2024-04-08T16:40:03Z;9;
UCF3wIv80_aIlkBlWSkyusew;@jamesballard6564;Graphic design is already starting to be assisted by AI. She may want to reconsider.;2024-04-12T06:05:54Z;8;UCyh8Zl5N7HGYb2Ln_71lMuA
