id;name;text;time;likes;reply
UCOgDZ1gsUJos7uX2nKjG-MQ;@adolphgracius9996;Here 7months into the future and I bet you over 75% of these people are freaking out right now;2023-11-08T00:03:54Z;17;
UCsUwl79KeTtNzQamy-zl_Rg;@200Das;With many of them confidently staring at the camera and saying “AI can’t do my job”, im guessing this video is not gonna age well. 😂;2023-06-09T08:26:44Z;6;
UC5Q7Nkl4DrxF2Fb2caDHubQ;@hattiehall8939;Funny how the only job ai can’t take over at the moment are minimum wage, makes you think.;2023-08-13T02:20:13Z;5;
UC8Ku085p0uO9NnQWKd59Vqw;@solarispramoedya2441;"As a translator the machine translation is a very useful and helpful tool to make my job more efficient, sometimes I&#39;m amazed and a bit scared of how well it translates and how natural it sounds with the help of translation memory, but it tends to make major and critical errors instead, especially with the product names and culture-related materials, so I can lay back for a bit (for now) lol, although it still scares me and overwhelms me sometimes 😂";2023-11-27T08:52:54Z;4;
UCJeNLMuAzLVcNEXTlWQI3Zw;@peachycats;they should do it again now but with GPT-4 as it has improved. it can read documents, create better images, surf the web, etc;2024-01-20T23:55:54Z;3;
UCGzUY8bh4MHYnSolho2bdlg;@hrdyondrej;This is actually very outdated now.;2024-01-17T16:05:37Z;3;
UCIks8XsLDtaqbkzFl7Wf6KA;@Nole2701;"<a href=""https://www.youtube.com/watch?v=tTagNMmzgQo&amp;t=612"">10:12</a> There is no such thing as a &quot;fat burning workout&quot;. Fat loss is entirely achieved through caloric deficits.";2023-09-29T22:42:07Z;3;
UCMHfsZ1-bRkkKXqzBCwEoJw;@Goodvids101;Keep lying to yourself..;2023-08-19T07:35:17Z;3;
UC915PJjcAMjwuYpHeY0THWQ;@kechoYT;<b>ChatGPT has been improving</b> Software engineer, Graphic designer, Screenwriter,<br>Journalist, Copywriter are replaced next 5 years;2023-08-01T03:52:30Z;3;
UCO3jgmjOpCCSaVAJbZmekVQ;@micahwilliams1826;They found the most insufferable, out of touch people they could find.;2023-06-07T08:55:25Z;3;
UCvMIjdDFA29DMtXGQjluVug;@emazio4122;The copywriter is the most defensive, we all know why. And the influencer is the dumbest, after I heard her arguments, I hope she is replaced the first.;2023-06-05T23:54:51Z;3;
UCbYspyBgA_DeeMm2Lgr2i2g;@attackhelicopter-up3dh;I would advise the screenwriter to ask this to sora, i think her mouth would drop.;2024-04-06T17:52:23Z;2;
UCXpK7B21P2iKsAqicJMEo5g;@yairramirez7214;If they do a video about this right now probably 80% of the people of this video now are unemployed because AI;2024-03-20T17:38:51Z;2;
UCkUWYNWZZrYCilhpuEuHGLg;@EstrogenSingularity;You should redo this every 2 years;2024-02-29T04:02:38Z;2;
UC812OfDCbv-DqPmVykjsGtg;@tayfunaltanov5166;When i see their arguments now in February 2024, i feel how quick their points outdated;2024-02-25T05:22:23Z;2;
UCZ7JjR6dYZlLghTVsQajPgw;@Inspivast;This doesnt answer the question if ai can take over their job. Ai can and will take over their job. This only showes that they dont know how to create quality prompts.;2023-12-17T22:12:19Z;2;
UC0fwJUx9sYg4_2P5BGxSSCA;@suffolk6311;The AI is purposely undermining itself so we can feel secure and let our guard down.;2023-12-14T06:28:23Z;2;
UCwdJxMNdwQNpFcUb1M4lWcA;@aqwaa3057;Some of these people are just delusional to think that AI couldnt replace them. Its gonna improve in no time.;2023-12-11T22:55:04Z;2;
UC0YpVHoOQ33SOze5aoKOhwQ;@rafaelvidaldupuy119;"I don&#39;t know if they realized that the most important point is that the AI may not be able to permorfm at a professional level in all those jobs, but was able to be close in some of them. We could conclude that AI kinda knew how to do around 18 jobs. Now the other way around. Can any of those people kinda do 18 jobs at a time? That&#39;s what is scary. Right now, AI has just started growing. Let&#39;s wait a couple of years and see what happens.";2023-12-08T23:58:16Z;2;
UCaDYhnIcMSEVOy-W6zKntvw;@theinternetlawyer7126;"<a href=""https://www.youtube.com/watch?v=tTagNMmzgQo&amp;t=768"">12:48</a> already proven by a certain kweb- feller";2023-12-02T20:41:07Z;2;
UC9CGYWQ3G8hIutIxwZ0xmHw;@hosseinhj9056;The problem will be highly specialized and evolved ai, this is just a start, in 10 years, ai will do their job 100000000 times better;2023-11-11T19:01:09Z;2;
UCnIqF8VJcWbpLEcvOXpFN1g;@carkawalakhatulistiwa;"<a href=""https://www.youtube.com/watch?v=tTagNMmzgQo&amp;t=101"">1:41</a> not more";2023-10-06T03:17:52Z;2;
UCNXq-U0N8nu6UeSqEMhrdSw;@UnrealApe;Brutal. Try the copywriters prompt in GPT4 it comes up with great ideas;2023-10-04T12:39:20Z;2;
UCJmsKiVI_3cd3H0tp_HZFlw;@jhouser972;In the AI’s defense, this is misleading. Where is training the model, asking for corrections, regenerating responses, etc.? <br>Very few professionals can answer a complicated question perfectly on the first try, yet they hold AI to that standard. 🤦🏻‍♂️;2023-09-03T04:21:26Z;2;
UCsEUocsFZFZ-9cuqUI9qp1Q;@liamahlborg2647;AI is gonna kill para legal;2023-08-23T07:23:40Z;2;
UCpF9YZjywK8AlTTVaoL7NAw;@donussef12;Lol graphic designer;2023-08-01T11:50:56Z;2;
UCSgJHXwaD5BR_H0fu6dRcQQ;@danielndobe1257;Except for the doctor the AI could do many of these very well given a good prompt.;2023-07-26T12:40:32Z;2;
UCHXCmtHW5YcXJfuYV0kLqBw;@pesu000;They sooner replace AI for movie, broadcasters,... AI take our jobs<br>I suggest, if they want to replace, I refuse to watch AI movies, AI television shows , or use their products .. <br><br>why we have to support their business if they don’t support ours;2023-07-26T12:24:05Z;2;
UC8wdhWRQBGTjz6GHk9UGgbw;@pigizoid9924;that a.i. can barely program;2023-07-23T14:35:22Z;2;
UCrv_uMDtsui_ofAwAuhDWPw;@ollicron7397;Sorry, the AI can definitely replace the journalist and the fitness coach.;2023-07-09T17:33:42Z;2;
UCLxiGLsrCwwoT5wrcQQkBkg;@jujuoof174;This reassures me a lot about this whole thing so THANK YOU for the very well-made and researched video!! Though I am still sad for artists;2023-07-03T15:47:02Z;2;
UCzbrjlqjfKpizLL8kAYusvg;@themaniac8941;Just wait 5-6 years🥱👍;2023-06-25T14:33:58Z;2;
UC7d6s-Z7ESLR18Wso-4BQgQ;@hishamkhedarun4419;Feline phobic? Disliking cats is offensive? Are they getting cancelled too?;2023-06-13T04:41:33Z;2;
UCiOK572fdQphAftALdD4sBg;@snalomashiro1747;They should haven given the AI a much better prompt for a better output.. These people simple do not want to accept the reality.;2023-06-10T02:07:29Z;2;
UCzzCsw2FX_6myZhvfw47rrg;@so_hip_;"AI won&#39;t take your job, someone effectively utilizing AI will.";2023-06-08T19:40:33Z;2;
UCJ9Fvw4tbWYN2QboXv3xuzA;@Nik-rx9rj;Imagine if they asked it now. It’s been two months and so much has improved.;2023-06-05T04:42:31Z;2;
UCeto36avJYwfS8OLR5TSLZg;@HelomRezende;"I&#39;ll back here in five years to see how well the video has aged";2023-05-23T12:58:22Z;2;
UCziONL355R3McG2O6cmsx-w;@derwolf9668;this will age pretty bad;2023-05-20T06:24:00Z;2;
UCea_JhvgBQJrcRRBt3b8zXA;@lucassantiagogarcia1239;The therapist was just cope😂😂;2023-05-17T02:11:52Z;2;
UC1HNM6ZwFnuZeur2R65UAMw;@Frogboyaidan;Cursed;2023-05-14T20:40:24Z;2;
UCT2fHfg03V9TSmZauMPDKfQ;@percyb.9514;Despite of their denial....I can only see 20 new unemployed guys;2023-05-14T07:07:11Z;2;
UCDUVnIzFFl0xaC38-SMtibQ;@user-cw2py6wh8l;"AI can&#39;t replace hookers.";2023-05-12T09:44:50Z;2;
UC3u1KQkWcXHoHu5EbFl-83w;@matiasnavarretegrau6341;What about now? 🤣;2024-04-23T05:21:25Z;1;
UCrav2o4JVuOz9MRUrMCnRbg;@ebrisu;This was a horrible test;2024-04-16T15:50:16Z;1;
UCpILjbkfO3qWr6A_KA5hEWQ;@user-kt8vl9nq1k;they cant use copyrighted texts such as macdonalds so they have to use  messed up text;2024-04-06T05:51:36Z;1;
UCJm2RZ3BGerT1bDAlqX5_2A;@joelwolfe;This is a year old and now it can write a novel as any author in their style perfectly;2024-03-27T13:58:14Z;1;
UCNz2GPFFsJT2mTRhC4zXkFw;@eaglestar2962;"They don&#39;t think through and type the prompt correctly and completely.  Ai will generate much better result with correct and complete prompt.";2024-03-24T17:17:28Z;1;
UC99HYzeC1i1IAAIlK01OXEA;@chuchuchutrain6735;A.I. Tries 20 Jobs in June of 2023.;2024-03-16T17:30:14Z;1;
UCmjIk5eZ9owZmDpZFZjwULA;@sebas0608459;lets see how this video will age XD;2024-03-05T16:45:53Z;1;
UCVqyfWz4bUTf1eoUK02f_lg;@thebenjaminj5;why it seems biased 🥲;2024-02-19T10:01:27Z;1;
UCe0k3xqVJWbuSRZnHraTEqg;@danielfm123;well, the question is what other people think, not them self.;2024-02-14T23:59:25Z;1;
UCL-5Yd1Um5imdFD5FcsZE6Q;@gigabolt6612;The therapist is breathtaking.;2024-01-23T07:38:48Z;1;
UCwCHkaYt8WXOW0cvSq_Mu_Q;@dragoon347;"A lot of, &quot;not yet&quot;.<br><br>Lol";2024-01-17T14:02:23Z;1;
UCaRX5WdgZXCwQ_U0d00Q85A;@wildndetroit;"He&#39;s a comedian! I thought u had to be funny to get that job?";2024-01-08T17:15:10Z;1;
UCH443g4hAB9HuvNPpD8q4Yg;@uncleartax;If chat gpt can sorta do your job . Than a specialized ai will eventually do it;2024-01-06T04:08:12Z;1;
UCm-Nq6WY-Op_VVoySeg0Lww;@MrHkl8324;The ego in this video is huge. You ask them 10 successive question. The AI will have the correct answer for you. Especially for doctor.;2023-12-31T18:25:14Z;1;
UC4dvbVmLeWKLrgJ5VEqr4Bw;@lindokuhlengcobo5033;"Some of them say AI can&#39;t replace their job because they dedicated their live to their careers so it&#39;s hard for them admit but we can see it";2023-12-27T15:11:27Z;1;
UCLvTND-sFP7EPYordpMZT9A;@RaahimIrfan;can we do a sequel for 2024 maybe?;2023-12-24T09:18:02Z;1;
UCNieNg102BR6Y0llUxEu2og;@benjifricked8835;They should test this with newest Gemini model, which claims to outperform human experts;2023-12-21T11:10:07Z;1;
UCKm2Xc9SCg6_9sWlLXDlF4w;@lmfao69420;"<a href=""https://www.youtube.com/watch?v=tTagNMmzgQo&amp;t=321"">5:21</a> lol it just adds sage and that&#39;s it?";2023-12-15T06:07:03Z;1;
UCE1McvIDZ2syx_bwO-pVMMw;@t.s.1565;"&gt; influencer<br>&gt; calls it a &quot;job&quot;";2023-12-12T11:40:30Z;1;
UCYzgbsSDnomOIpU_VOjXnKw;@SubWooferMan;They are actually impressed. They are just in denial. :);2023-12-04T19:14:30Z;1;
UCjh7ry7WQZw2pJQrqhjfMjw;@adityakjunwal;"We all know that &quot;Graphic Designer&quot; is the first job that AI is gonna steal 💀";2023-11-22T14:44:40Z;1;
UC_r0bv2b3rFm99JRJdMIgYQ;@sweetcattv;why is everyone in the comments so smug about AI replacing jobs? You guys are gonna need jobs too.;2023-11-22T02:57:03Z;1;
UCSOnqqR8QtoN2LuDWMrdr7A;@itsflaco7858;The lawyer wasn’t specific in his search but if he was the Ai would’ve gave a better answer probably Better than a 1st year lawyer or just a little less informed than a 1st year;2023-11-19T10:31:05Z;1;
UCEYhnPPJB7bFROvNKmz52ng;@user-ug6kj1sf7j;"My final comment is this, were these people qued to ask the questions?  when the AI gave a response why was the ai furhter questiond for example the lawyer could have used Black&#39;s Law Dictionary and thloowed up by giveing a citation. <br> Drs are now using ai to assist in earlier cancer detection and other things, the doctor could have asked the AI to referencee the DSM as could have the therapist.";2023-11-07T05:18:34Z;1;
UCQ6RGvTEv1O40vepGSWFGXg;@Jeremy.Johnson;"AI can&#39;t do my job.... yet, the correct answer is yet...";2023-10-31T18:28:13Z;1;
UCRhXGMlJC-sBnXgMzzghXZg;@RADTEChComics;"Surprised there isn&#39;t HR here";2023-10-18T07:11:32Z;1;
UCuseOSnoDJ5oBZxvzs-oxHg;@misioyoggi;"It&#39;s just a matter of time...";2023-09-28T12:14:29Z;1;
UCYoYMQt6PtXaNuUQ-5kgedw;@miut7995;Isn’t the result dependent on the prompt that it’s provided? So if you’re asking a general/informational questions, it will respond as such.;2023-09-27T23:08:56Z;1;
UCbsz3pQPvA8erOVTzDjo0eg;@topofthegreen;AI is very close to replacing all of these jobs.;2023-09-27T20:25:04Z;1;
UCgBWlqUefil_BSVyPwJ5InQ;@hardcandy9880;"The title should have been &quot;A.I. tries 19 Jobs plus being an Influencer.&quot;";2023-08-17T08:03:12Z;1;
UCmpIWxvAn-eGDRFV2AI2gsA;@BRTweb;Is MacDonald  the only restaurant? Show your bias review but is creative content..;2023-08-11T15:22:50Z;1;
UC8NXM11jFvKEKhAWAFETPsQ;@Tate525;How about next two years.;2023-09-03T19:17:00Z;1;UC915PJjcAMjwuYpHeY0THWQ
UCl8IGUe9wrNyrOln5NieAAA;@GraxeGoodman;Half of them are threatened by it;2023-07-27T11:58:54Z;1;
UCnBdNRAGc5mDMieiHds_P-Q;@rajarshigiri1664;I personally welcome my AI overlords.;2023-07-27T09:11:16Z;1;
UCfkCkENcfODpoY-bNIYqUgg;@basedmushroom;Everyone is so defensive lol, which means they feel threatened.;2023-07-21T09:51:20Z;1;
UCfkCkENcfODpoY-bNIYqUgg;@basedmushroom;By 2025 most of them would have been replaced by AI.;2023-07-21T09:42:13Z;1;
UCoD-idZw2zrx3MFPfYzGWUw;@kurtisbanks7655;AI lacks empathy they can only replace labor workers;2023-07-16T04:22:44Z;1;
UC1mZcJIf1YWdra9n1WwuGqg;@gemlim4135;All of your jobs can be replaced if not be made obsolete.;2023-07-07T12:05:05Z;1;
UCR54HLA4NOUudJzJMluYbkw;@henryairconcepts2999;I was hoping Joe the plumber was in the queue 😂;2023-07-07T00:42:07Z;1;
UC_00mA_TdqZQ3SFGYfEGHBg;@caynercuritana5583;I summon thee prompt engineers 🪄🧙‍♀️;2023-07-04T13:24:52Z;1;
UCprxnWOo7NlWWpLh-6-_sdA;@TaraHower;I was not convinced by these people 😂;2023-06-30T21:01:45Z;1;
UCjV2HsIjJhGiSMrDk56Ux0Q;@danielbull2109;The trouble is that people are predominately thinking about ChatGPT or generative AI. But when we think about the wider form of AI, a drone could potentially respond to fires, being first on the scene to ascertain the problem, to go into a burning building and identify humans or animals. Could an AI driven fire engine arrive at a scene and identify and deploy the right extinguisher? I reckon so soon.;2023-06-27T14:46:41Z;1;
UCgrPJbF99u6fK1QC-440ydQ;@mykerose5452;inpopular opinion: influencer is not a job;2023-06-22T01:11:52Z;1;
UCtC-cQiUO62SutfJhNil8zg;@user-hv7jt1mj4m;most of these people are legit delusions. Yes A.i can do your job influencer, copywriter and therapist.;2023-06-16T23:22:52Z;1;
UCt2Za7MXxAFZP0wwWNzdK_A;@hottakebabe3842;I teach middle school… pretty sure AI couldn’t do my job either 😂;2023-06-12T15:59:50Z;1;
UCHIuCACDbvOIz8HB4CQgL1A;@madankd;Why did they choose to utilize Dall-E instead of midjourney?;2023-06-11T13:11:30Z;1;
UCeOALoFnDWNYVyQuu5vyNLA;@khaleesiy.7886;I’m confused y’all. I feel the comments are full of people who want AI to “out do the humans.” You know if all these jobs are replaced it’s coming for you too right?;2023-06-09T05:32:17Z;1;
UCcV8mSrDLjHgxAzdG4F0T1g;@arshakmkhitaryan7039;This is going to age so well... We are going to laugh and cry at this together in a few years.;2023-06-07T11:55:09Z;1;
UC7UNihPX7UPfeHL2dqRYw-Q;@texasfossilguy;Its only been out for 1 year and its already useful in all these areas. Can it do your job in 5 years is the question.;2023-06-06T00:49:30Z;1;
UCkWIwk57hZ_g8_9FkAe-4mw;@lordpansy18;Almost everyone is going to lose here.;2023-06-04T07:31:21Z;1;
UCcCn1Ukc3snWFuB_EBrQS5A;@alphetti4348;Y’all shoulda had artists;2023-06-03T06:05:13Z;1;
UCmh3He9Gfr0KoH8e3erP1Zg;@fiyahriddims;AI will make YOU people outcast;2023-06-02T23:35:34Z;1;
UCsvYtqCR5f1EwoZ0tF0m9hA;@djpaulhannon;"DJing ain&#39;t a job anyway.....";2023-05-31T03:41:02Z;1;
UCdnJO3x2zpjtxBr4bJM6W6g;@AMan-xz7tx;"TL;DR &quot;no, but it&#39;s CLOSE&quot;";2023-05-29T22:35:04Z;1;
UCLpE0m46ACaOio0gSTma7UQ;@geoffbrown5621;I’m a full time barber and I think ai can do my job;2023-05-28T08:28:49Z;1;
UCZRBAzk8QJPzUiWawRti6Yw;@JensSchraeder;Ai can’t do my job. <br>AI: give me six months.;2023-05-23T03:12:53Z;1;
UCB28u4OmP1CijRAXMQbiaLA;@JVLdesign;"I&#39;m an Illustrator, Midjourney can do most of my job, better, faster and way cheaper.";2023-05-22T21:05:11Z;1;
UCRvE6cwDsKtl3UpeKy5VbHw;@thebe_stone;you can tell these people dont really have experience using AI.;2023-05-22T20:21:34Z;1;
UCLVLscyAzDwF0Nu9vZuDojA;@vishnurvt;one word: yet;2023-05-21T23:59:28Z;1;
UC4g721_AGNX0Vi47IFELKVg;@KatoriAnh;Alternative title: We tested 20 different people to defend for their job against AI;2023-05-20T14:08:27Z;1;
UCMB30ISia0rtUuMAZM1WThg;@thefallencomrade50;BT replaced in 2030;2023-05-23T13:10:39Z;1;UC0MkFyCxpuD1ynHiIHKNUkQ
UCr9vdLiJJL6py5-zNfHmWJg;@wiktorumar8463;i think that they just aren’t asking the right questions;2023-05-20T09:12:33Z;1;
UCtKfKhihFuLhnZDINrtS4AQ;@poornachander1;Make graphic designer use midjourney software;2023-05-18T11:06:05Z;1;
UCRpKjG8-Lk3ECWTaVwWj3pg;@noneexistent8103;pretty stupid to just gove 1 prompt and then complain it didnt give exactly all details they needed... this is not how a conversation works. 😂;2023-05-18T02:16:54Z;1;
UC9arIuyK2nfZD6_mdtRMNgA;@aleksanderamid5842;Bias as fck;2023-05-16T19:13:08Z;1;
UCvhmAzywgkrmhez6ZmedW_A;@sayanama;A video where everyone is in denial. Tch.;2023-05-16T07:48:17Z;1;
UCxnr_FUoL34dEG24pxyGmYg;@chillinebony;In exception for the manual jobs where you actually need hands/a body to perform certain tasks (e.g., the circus performer,  firefighter, chef, and bartender) AI could do every single one of the jobs presented in the video, these people just needed to give further prompts to get ChatGPT to provide the outcomes they were looking for.;2023-05-15T20:03:33Z;1;
UCixNZdOGX8Jm3PPxSFPeW9g;@ZOZOYOYO11;Try making Chat GPT not apologize to you. Only then will you truly discover how smart it is.;2023-05-15T17:47:39Z;1;
UC0olk1fB8MVmyhw_fHDrOIw;@ShiverFoxess;Ai can replace fire fighter?;2023-05-15T13:20:44Z;1;UCT2fHfg03V9TSmZauMPDKfQ
UCpGBKCiaZDR3w61WpEvLylA;@keshav8838;"everyone reassuring themselves that AI cant&#39;t do but i can clearly see it can do 100 times better than Them";2023-05-13T07:48:46Z;1;
UCFDdRd3rc7Wm_hVx0eu8DRQ;@lowbudgetmic;Suicide bomber, Terrorist 😮;2023-05-13T03:47:19Z;1;
UCjYozpqyyw3n82MtwOMY16Q;@NunYaBiz404;"This is sad 😢😂😂😂<br>But we&#39;ll let it slide 😅";2023-05-13T02:59:38Z;1;
UCvZT4LEB-69X8I4PdZrNXIA;@jragon355;These people literally didn’t even use the programs correctly. There are ways to refine these results immensely. User error/lack of knowledge about what they’re using, not necessarily a deficit in the AI.;2023-05-12T16:18:51Z;1;
UCDUVnIzFFl0xaC38-SMtibQ;@user-cw2py6wh8l;Hey AI, write a billion dollar movie script.;2023-05-12T10:05:42Z;1;
UC_rxx5utbpshYej6RYLPzIA;@daniellamarsam4671;Little do they know, and plot twist, this video is going to be used to make AI actually take over the world in the next 20 years;2023-05-12T05:49:02Z;1;
UCIqj34jY6yIbxvjgyCVDQ6A;@rps360-yh4px;Hats off to the firefighter man;2024-04-23T17:54:11Z;0;
UCle9IF24Ic0S5xeBq1xuKNg;@satsui2424;"&quot;Draw mcdonalds logo vegan&quot; tf kinda question is that even bruh💀";2024-04-20T09:26:04Z;0;
UCLX2b2OkyapZ7U_J_KmYDqw;@Isshe4808;The question is will people prefer ai over human when it comes to for example teachers;2024-04-20T06:44:07Z;0;
UCV993CCIbnAvWm-P6CHD6Hg;@kecksbelit3300;Yes;2024-04-21T17:41:08Z;0;UCLX2b2OkyapZ7U_J_KmYDqw
UCh-TRbBXt1v0EKJ8X_abuWg;@alexanderheilmann932;some of these humans need reprogramming;2024-04-16T20:21:11Z;0;
UCsbbKVL-3G5UDZ0xfzj2sFA;@milenatos;I came here after one year...Ok, firefighter is still safe (and hot❤);2024-04-14T22:02:15Z;0;
UCo_cUrVW4q2RW6A1YKjHsRw;@BlockchainRealms;Today AI and HUMAN are 1 x after 10 days HUMANS growth will be 10 x step by step growth and AI growth will be 100 x exponential growth.;2024-04-05T14:25:39Z;0;
UCHWzgX8MJmCaw70S0hg-Caw;@brendanmckee1846;I really wanted that firefighter to start a fire and then ask the AI to put it out 😂;2024-04-02T16:41:00Z;0;
UCi2Bs56Qk5ioXjw8XCcM2nw;@juant3912;This is just the beginning. I’ll for sure come back to laugh at this video in a few years;2024-04-01T19:51:52Z;0;
UCXuDEjHazPD1o2zI94MTyBg;@IvanVujica-CertifiedTrainer;These people are in denial 😂;2024-04-01T16:15:56Z;0;
UC6skb_dMTKX_SsQTAvvSkAg;@Kayna889;Mom can we go to MDGEDL- ?;2024-03-25T21:35:42Z;0;
UCXpK7B21P2iKsAqicJMEo5g;@yairramirez7214;If they do a video about this right now probably 80% of the people of this video now are unemployed because AI;2024-03-20T17:38:43Z;0;
UCwOaLJ39XEIMEVAJVMnh55w;@whatdahack71;"Postmen in 1990: &quot;Hey, lets see if the internet can deliver messages as fast and reliable as we do!&quot;. Dishwasher in 1960: &quot;Hey, let&#39;s if this dishwashing machine can wash dishes as clean as we do.&quot; Horses in 1890: &quot;Hey, lets see if automobiles can run as fast and as long and as we do!&quot;";2024-03-19T13:36:05Z;0;
UC-3k-vPs6iVkH1YnxNd3cyw;@Aslamkaztro;❤❤;2024-03-19T12:50:29Z;0;
UCUWNknIZdwJ-K8CYYHVISMA;@JSmith-sm6fv;"Waiting for the future when People say that the video didn&#39;t age well";2024-03-18T07:07:09Z;0;
UCwt2wgLtuzT2sxMOwrbZixQ;@Cerclex10;The thing here is that they used it only once or twice. When I use AI I told them what to do, so it can replace me but it can get better and mean reduce the number of people needed in a company;2024-03-15T09:30:38Z;0;
