id;name;text;time;likes;reply
UCU69yv-g3siseyR13be-8WA;@mikeywatson1862;"If you thought there wasn&#39;t enough B.S. In The world....";2023-12-12T18:13:16Z;58;
UC8qHGjCFiuu5ZBCoEuSWHtQ;@brandon3872;"In the constant search for greater efficiency, quality of life diminishes and people are just seen as &quot;consumers&quot;. Sad.";2023-12-12T13:27:30Z;17;
UCB_pnIDrplOB1YNA2B9v0xg;@Adrian-qp8dm;"BIll Hick&#39;s opinion on marketers was right. Internet was great when it was my friends posting stuff without concern of it being an advertisement. Now all I see on social media, even from my friends, ads. All ads. So I don&#39;t use it much anymore. If I do I&#39;m hyper aware I&#39;m opening my advertisement viewing apps.";2024-02-14T13:19:06Z;13;
UCjgf6G4h6kcrP-jw0WfdWiA;@BernhardWelzel;I predict the future: a director LLM with a a small army of LLM specialist will make most of marketing functions obsolete in the next 3-5 years because it will outperform most marketers for a fraction of the costs. Leadership does not want creativity - they want outcomes.;2023-12-12T17:43:46Z;12;
UC_S4wdYDhzbVupLZm5m31rg;@allhailthelegs;It actually was helpful, thanks;2023-12-14T03:16:52Z;7;UCapazjrtP0lliTM4YDkY0nA
UCEGMDNg2zBA9jiPJtYec_iw;@TomasRamoska;My brain is blocking all advertisements and marketing I stopped watching this video halfway. To much content to consume 😂 NEXT.;2023-12-12T13:04:22Z;7;
UCP9iherfDx9Cd12ikfVBp6w;@jan-pieter3695;Marketing was a waste of human talent anyways so good riddance...;2023-12-12T13:30:58Z;6;
UCl8YdiYIKZfvRbT33sWa7YA;@georgyzhukov6409;did autopilot replace pilots?;2024-03-05T23:07:55Z;5;UCxRtn99iGrTiiHNZnTgzgYA
UCA2_GqjfVjurA-27Pj9Pxpw;@sirdiealot53;Maybe this will cause so much bullshit people will finally stop believing it. Maybe people will actually be critical of what they read. (Fat chance 😂);2023-12-20T07:41:32Z;5;UCU69yv-g3siseyR13be-8WA
UCUo7gYl7OFWRCh4WUWdWwEA;@anonymoose-oUd2fcf;"I look forward to the downfall of &quot;marketing&quot; aka corporate propaganda.";2023-12-12T17:43:17Z;5;
UClp3G_kxOIJlz0bKCzYF6KA;@HappySlappii;"I&#39;m so glad that she&#39;s trying to save marketing.....";2023-12-14T11:26:47Z;4;
UC_S4wdYDhzbVupLZm5m31rg;@allhailthelegs;Comment written by AI lol;2023-12-14T03:15:01Z;4;UCVJf6E2Z8LHLIWZa4X4_0bQ
UCNs9SAk9WJlHAdlQx85iq8A;@nthnlm8;I completely agree! Consultants do what they do best 🤡;2023-12-13T02:26:13Z;4;UCxRtn99iGrTiiHNZnTgzgYA
UCBLoR_P_UT2zffR1V7RVzlw;@oomraden;Another BS in AI: we have every data in the whole world about everything;2023-12-25T15:12:49Z;4;UCU69yv-g3siseyR13be-8WA
UCbd0ct5kkB3-knwO-3VyHfw;@brendaday2365;"You assume we all want more time off, I don&#39;t,  I need money to pay bills. Are you covering my mortgage and school loans with your great leisure plans? I think not.";2023-12-12T14:34:36Z;4;
UCIeupa1FOsXPswbiczJsq0A;@joaquinmontero9081;If it falls into the wrong hands, it may happen what are you saying;2023-12-12T12:40:43Z;4;UCmiwpYQS22luLKjr-5vjNaw
UCZ5h6i5fYcHGWEEs_XEjDzg;@ecomnat;Seeing the same advertisements and content on social media in a bigger amount and sounding the same is a real threat. Very insightful. Thank you!;2024-04-06T14:12:28Z;3;
UCOI2mux9KPSyyHWaxXhmGlQ;@SlickCustoms;I’ve grown tired of the word “content”;2024-01-20T19:22:41Z;3;
UCRLOHFZtqMN8VrThg_zYTfw;@edum.6353;it was totally chatgpt- generated, you could tell by her pauses and words;2024-02-24T16:53:32Z;3;UCrej7h8MiGk-fOO5-gKSWOA
UC9VWmxew7A5-AC5fpNOu5nQ;@ScentlessSun;Marketing has tried its best to ruin the internet and society in general.;2023-12-18T03:23:50Z;3;
UCcX7Oiu8nIB9Omc9nMuVWvg;@nealhartsell3880;Marketing is definitely not sales and vice versa.    As proof, the relative percentage of people who can crossover into either function is low.;2023-12-20T12:44:47Z;3;UCO1BNH04TlR_s1aEL5Ulguw
UCv29Fk1enjSt9D1YLzk-ayg;@J3R3MI6;AI gang gang;2023-12-12T13:35:24Z;3;UC4f3FHBmGF0tYvr4EPmasrQ
UCJsBhiBDb537tngvsd1qlXA;@devfromthefuture506;Bad pronunciation;2024-03-15T14:27:05Z;2;
UC06GSuzK5_OYuI20Rx9h7kQ;@rodolfoperezlavandera867;"Hello, excellent reflexion. Right now, I am doing my doctoral studies in marketing and I have an excellent point of view that I agree with you, despite I have my master&#39;s degree in digital technologies.";2024-02-07T19:43:13Z;2;
UCyPfCq8o5v4rcHxCP7H-yWw;@riolaper;"I am also doing my doctoral studies in marketing. What is your research topic? I&#39;m exploring Generative AI in advertising&#39;s influence on purchase intention";2024-04-02T17:32:51Z;2;UC06GSuzK5_OYuI20Rx9h7kQ
UCuilhT3Gwpy6fRgh4ZvioEQ;@dieseltruck3695;"Didn&#39;t you use your phone or laptop to type this lol ?";2024-02-13T19:59:24Z;2;UCrzqsBJ1i55UBP_NxBmp0qg
UCOxJq0y7rZHojtaZ2Ns5ETg;@Daniel-tx5vk;Right, fucked up stuff;2023-12-19T15:00:11Z;2;UCU69yv-g3siseyR13be-8WA
UC_CbtsNRD2_QcExtmw_dGGQ;@nerd26373;AI will continue to stay relevant for thousands more years. I guess humans are no longer needed for marketing.;2023-12-12T12:03:26Z;2;
UCyZjY03rF4mAX0CYTi6ktig;@Monicaeloo;A sales video?;2024-03-13T06:56:26Z;1;
UCL-Kh6iOnn2ncnqArMXGh4A;@avijitt;Exactly what i was looking forward to. Thanks for the amazing insights.;2024-02-10T20:40:18Z;1;
UCSPhyXAJAeCnPOqM2kKsn7g;@Jos-qk7oj;What a waste of space this woman!;2024-02-05T19:16:54Z;1;
UCG3shdCcG9-FJ4Li6AMPocg;@vjkmrm;110% fluff!!;2024-01-26T18:41:28Z;1;
UCqU2oT_9t3A4PlW9N059wtQ;@pqpq594;Perhaps marketers should start by taking ownership of how their work has blindsided consumers from the various social ills that have been inflicted by their bosses, and think about how that supercharged productivity will simply allow them to mislead consumers and governments at scale. .;2023-12-16T08:46:00Z;1;
UCsBnMVnfUFQSJwFhiEClWcA;@thechosenwon6762;5 minutes in and shes said almost nothing of value and she works in marketing 🤔;2023-12-14T04:42:58Z;1;
UCftebgPlNsThorKyXO6RUaA;@beibaolim4860;thanks;2023-12-15T06:04:46Z;1;UCapazjrtP0lliTM4YDkY0nA
UCBurD3oLuaDu6gYJuxMzWmQ;@bladeprincess;the point about why personalized content is bad is not summarized aptly. she placed more importance on the convergence of what is pushed at you (and also content overload);2023-12-18T03:56:10Z;1;UCapazjrtP0lliTM4YDkY0nA
UCuev7VsF7Ad7GtPAPrTwnHQ;@jianlee4482;Amazing :) Thanks;2023-12-29T17:45:19Z;1;UCapazjrtP0lliTM4YDkY0nA
UCJkajLheiqc5BflaMm-GAyQ;@HavojonNormatova;Incredible video;2023-12-13T06:06:34Z;1;
UCrzqsBJ1i55UBP_NxBmp0qg;@darinherrick9224;If I ruled the world marketing would be outlawed. Consumerism is destroying the world.;2023-12-13T02:51:41Z;1;
UCudUmVnys8K3rF8RZDkACYw;@Robot_Overlord;Lame;2023-12-12T22:58:20Z;1;
UCPzR4cse8h4sCffuG0VKAuw;@seven7vii7;Marketing is definitely not sales.;2024-03-04T17:41:58Z;1;UCO1BNH04TlR_s1aEL5Ulguw
UCVJf6E2Z8LHLIWZa4X4_0bQ;@marketingbyai;"AI marketing is revolutionizing the way businesses connect with their audience. The data-driven insights and personalized experiences it enables are game-changers in today&#39;s dynamic digital landscape. Exciting times ahead for marketers embracing the power of AI!";2023-12-12T19:51:01Z;1;
UCLPAvgRptNYQ-FV_U_rsbcw;@jonathancoates1989;​@@allhailthelegs😂😂😂;2023-12-14T07:36:35Z;1;UCVJf6E2Z8LHLIWZa4X4_0bQ
UCueJhy8tMr4Pl5pOTaCSuAw;@Wild-Instinct;I don’t fully agree with the content of that video. <br>New AI tools are able to create contents with complete new ideas<br>So Idk about the future of people working as marketers;2023-12-12T19:14:20Z;1;
UC_kFkoTxLJzYV3Vl1fPM9UQ;@Londonistan_Calling;"It&#39;s obvious that they&#39;re trying to sell out the idea of AI, seeing how AI related topics are plastered all over their recent videos tbh";2023-12-15T15:31:03Z;1;UC0tlaTo5a6EB1RDJgVS0r8A
