id;name;text;time;likes;reply
UCDRDT7egnsTtvGvn_bUJi5Q;@gatomio9739;"The company with which I work as a &quot;partner&quot; has decided to implement AI and although they say &quot;it will be a sea of new opportunities&quot; it is evident that all the artists of the company will be replaced, I feel sad, angry, shocked, maybe hopeful but I am afraid. I am truly afraid of the uncertainty of how I will be able to support my family";2023-05-03T07:39:34Z;176;
UCAtvGNoGBzKW37MDwff9r3A;@johnmongver;If AI can do everything we can do, I think everyone should not be forced to work.;2023-05-06T20:51:02Z;72;
UClCMmcg00eGHJltqcWitq8w;@markosusa5823;There is nothing you can do, Greed is number one reason for everything bad going in world. If a company sees opportunity to make more money by laying off 90% of employes, trust me EVERY company WILL DO IT.;2023-05-07T13:27:23Z;29;UCDRDT7egnsTtvGvn_bUJi5Q
UCNj3dXSnva6HvQUdvhoMgSg;@thetimelapsesketchbook.9088;"Won&#39;t AI also affect the incoms for these companies? If millions of jobs are lost and people end up on the poverty line, money from customers won&#39;t be going back into the system. Profits will be hit too won&#39;t they?";2023-05-05T23:54:05Z;16;
UCgIDLfJlhj35d_cbcc5fA_A;@SickPillow;Extreme underestimation.   And low-skill work is not what is being threatened by AI.;2023-05-04T03:26:50Z;15;
UC-HYj2KFpLJ0jX6bxpXyT3Q;@helloworld2054;My career ended before it even started.;2023-06-30T09:36:51Z;13;
UCReyNaScYS4wy40-NxPc2Hg;@dimifisher7942;We have to understand that jobs, enterprises and commerce is not just about money, we all chase money and we forgot that all these is about human interaction also, I mean we are humans and our jobs is a way to interact with each other, why nobody is taking about it, is a very basic crucial element of what we are as humans, there are relationship(s) that are being build many times between a client and an employee, in the end nobody will take the money on his grave, we really have to remember that at the current times;2023-05-08T21:20:12Z;13;
UCca8_sxVyjrXaOYlJr-P7DQ;@miroslavblagojevic2402;"People are mostly not aware that high skilled manual workers have the most secure jobs (electricians, plumbers,  dentists, medical nurses, maintenance technicias,...) and that&#39;s how will stay for a long time but all office administrative jobs will be easily replaced with AI, even the menagment and sales positions.";2023-05-23T07:57:58Z;11;
UCXuPm1URDVBVpL2w5NW2e0A;@thehollyduckie9002;@@boss_nikoCaptalism forces people to work;2023-07-23T21:34:31Z;11;UCAtvGNoGBzKW37MDwff9r3A
UCyRbnYfaOMY74U5304BRPng;@boss_niko;No one is forcing you to work. Go and start begging.;2023-05-27T16:10:36Z;8;UCAtvGNoGBzKW37MDwff9r3A
UC45wHM1DeeR9it_WdgWtD8A;@anotheryoutubeaccount5259;Well, there it is. Some intelligent thought.;2023-05-11T13:34:31Z;6;UCx50wgYwT4F4QLPJbCKIrKA
UCxhHaunM7LJT-Pxb_dEyu5A;@AKAAAK;"And as businesses embrace AI, what happens to a population looking for employment when those jobs are taken by AI?  Guess they&#39;ll all be working at Home Depot,  Walmart,  McDs, etc. But then again even those places are replacing cashiers with self check-out......";2023-05-08T15:44:23Z;5;
UCOt5xLmNlsg8yoHkdt2hYQA;@CAM-fq8lv;UBI;2023-05-11T03:21:24Z;5;UCykOYb_7XPXZ8CXJwspoMnw
UCTERtr5BWL5ScPmQQjl4fow;@marionschekierka6737;Exactly.;2023-05-07T14:35:29Z;5;UCNj3dXSnva6HvQUdvhoMgSg
UC285Akt-e7guCSXcw-9aOiQ;@jathebest2835;Man..I feel you :( <br>Do you work in a legal sector?;2023-05-06T07:59:51Z;5;UCDRDT7egnsTtvGvn_bUJi5Q
UC4qydyeT-cqxLjoIHHFN7jg;@nomandad2000;We are so screwed…;2023-05-18T15:43:21Z;4;
UCrtG2W9NRzDdlRJvFFio_Nw;@d2d319;Nordic economies are ahead of of the curve in human capital development. Is this because they see their people as people and not human capital?;2023-05-06T11:38:48Z;4;
UCg33MZkt2btqVIg7sXezxgA;@Greyalien587;I literally just switched countries , got an apartment with a nice job, and now seeing my company is implementing chatgpt.;2023-05-03T10:01:25Z;4;
UCE2wQzoWBaxKaaohu8Cfruw;@Haveagoodone45;Ai is going to destroy humanity;2023-07-30T21:23:23Z;3;
UCWfNP8EGzRY2Q9SRe_0YYpw;@jhonandy7789;THEY TOOOK OUR JOOBS!!;2023-06-19T05:41:42Z;3;
UC_xEc19BID5EM-nBCK1UrSg;@troyjones2687;Obviously millions of jobs even professional will get taken over and what they are predicting now is just the tip of the iceberg . What will all those millions do to survive unless there’s a UBI in place? 🤔;2023-06-04T02:35:47Z;3;
UCmlMyLGw2DB9n2unT-PfMxg;@Daewonnni;If AI can do everything, we will live in a social welfare economy. AI can in theory help achieve a utopian society. That’s if AI doesn’t kill us.;2023-05-25T15:17:31Z;3;
UC1sQkd90_nFxSvoH2-mDdYA;@user-nc6to7on6g;So far nobody answer that. Maybe AI will answer that 😅;2023-10-26T08:46:22Z;3;UCL_ro5wJ90gPHmEoElNhrNg
UCx-2a6xm2O83ESpKYKF83KA;@alemedinaa;The objective of companies is to generate money, not to reward you for your effort 🤷🏻‍♂️;2023-05-19T01:10:49Z;3;
UCvJztJkDavjnNLIhD77Qg5g;@l.q.1253;He is handsome 🤗✨💫;2023-05-14T17:18:17Z;3;
UC5eAIoyVhPLfIUEoDHhkGVg;@ThePatVargas;This girl is way too optimistic or totally disconnected from reality. We’re being disrupted and bigtechs wants to halt the state of innovation to keep the status quo;2023-05-08T17:29:12Z;3;
UCCMojbuC4RA4Ts9-6p9KPwg;@NirvanaFan5000;"what&#39;s stopping AI from taking over the new jobs it creates?";2023-05-08T05:39:32Z;3;
UCib7xcccOvgGDH5_OXyC0cA;@jr-yn4lk;no ones forced to work;2023-06-03T18:13:36Z;3;UCAtvGNoGBzKW37MDwff9r3A
UCCMojbuC4RA4Ts9-6p9KPwg;@NirvanaFan5000;welcome to the demise of capitalism;2023-05-08T05:58:16Z;3;UCNj3dXSnva6HvQUdvhoMgSg
UCYR-uYo1klqbeKZLqS4gt9A;@FX_Kwadwo_Laazio;"I don&#39;t understand why people see AI to be a threat. I think people should  embrace AI rather than seeing it to be a threat.";2023-05-05T21:32:09Z;3;
UCkA9d8sTpEciX8QCo0mknjw;@davidecappelli9961;So what are these new jobs created by AI? I agree that research has to go on, but causing unemployment is a risk that just can not be taken. They said that internet shopping would not kill real shops: well, we see how it’s gone. I think people’s safety and dignity have never been more at risk.;2023-05-05T21:08:47Z;3;
UCaPumyuEKZKs5dogWOcG91A;@unisangalaxystudio;I can all ready  see a rise of people offing themselves due to having  to study so hard to then say Ai took over those jobs, This will be the great lost period;2023-05-04T22:44:31Z;3;
UCgKWXZPZeREVrXF_Rdywb2w;@lyndakorner2383;Anybody who tries to claim that the net effect of artificial intelligence will be more jobs is being patently deceptive.;2023-05-03T14:09:01Z;3;
