id;name;text;time;likes;reply
UCuHDcp7C0CfaD7lQkhSD2uA;@casualgamer9075;Sorry but I’m not as enthusiastic about AI. I believe it will lower the need for software engineers and human design creativity will be taken out of the equation.;2023-11-21T14:12:45Z;117;
UC-atmMBI6eAFufNU--bFWEw;@PracticalAI_;@@JimMilton1 that is the problem, if you use to prepare the data the quality will not improve…;2023-11-25T08:01:28Z;74;UC-atmMBI6eAFufNU--bFWEw
UCKaDNOo5V9_W6Z5_foMu3pw;@ba0cbmft;From a Senior Software Engineer at a huge bank: AI is the future... but the future is pure garbage.  We are currently having a problem with people even understanding the basics of JSON and YAML and when you throw in an LLM engine that just regurgitates stupidity... well... we are all doomed.  Good luck, everyone.;2023-12-09T12:04:55Z;40;
UCvhXGE60Pgku1qMpmecp5ow;@hikemalliday6007;Ya Im worried about lowering the need for software engineers too, but i think we are quite a ways from that. Ive found that most people who preach that you will soon lose your code job to AI, are often selling something / inveested in the tech. But also, theres nothing we can do to stop it, so we may as well be ready .;2023-11-21T14:35:52Z;30;UCuHDcp7C0CfaD7lQkhSD2uA
UCzZMznsFUD6OBIgSAak-4lA;@JimMilton1;"Apparently AI is now creating it&#39;s own training data";2023-11-25T07:52:30Z;25;UC-atmMBI6eAFufNU--bFWEw
UC9gduejOMLyBr85x6l8qidw;@AccessAccess;"I think in the big picture, python is in a similar place to where BASIC was during the 80&#39;s or PASCAL was during the 90&#39;s.  But just looking at the differences between these three languages shows just how far we&#39;ve come.";2023-12-05T03:40:09Z;22;
UC0tPG3PD8leyujC6OgkLhnw;@RM-xr8lq;"im a software engineer, not a programmer, and haven&#39;t written any code at work in a few months<br><br>when AI is able to replace the actual responsibilities of a software engineer, it will be capable of replacing any job";2023-12-02T21:49:05Z;13;
UCGPGirOab9EGy7VH4IwmWVQ;@TravisMedia;DionLuna is right on. Python is very easy to pick up coming from JS.;2023-11-21T15:01:20Z;12;UCnuYYrZvwHkxrmsgdtC2VFA
UCysc7VbqnTOBOUCngONDMJg;@stucatz1130;"These are good videos thank you, I am a 2nd degree CompSci career change guy in my 30s; these vids help w optimism and entrepreneurship";2023-12-01T16:56:04Z;9;
UCyAe11lO6oVjM18mVZZWuxw;@martinb.279;"Thank you for this video. However, even if Python is going to be the industry standard, it won&#39;t be that relevant to be really, really good at python since ChatGPT and other LLMs are very proficient at writing Python code already and the speed at which they are getting better will increase with more CPU resources and additional Tweaks coming in the next two years. I think it is far more valueable to understand customer needs and be able to transfer that knowledge into what is needed to realize solutions that serve these needs. Hereby LLMs and other AI tools are good advisers but there is still someone needed to validate that they implemented the correct thing and correct them if needed and at some point also the knowledge that in case you need it to dive deeper into the code.";2023-11-25T12:21:28Z;9;
UCdGzlV5z2lVpgwleeyl7J3A;@kallme-kami8292;"I really appreciate this video. There is so much doomerism in the tech space right now and this is a genuinely uplifting thing to hear. There&#39;s still a chance, you just have to position yourself correctly as always";2024-01-12T05:22:38Z;8;
UCbdeDJ7_zoy924sEVijEx-w;@threlonmusketeers9371;BAs getting paid more than devs? Lol, she’s lying/confused;2023-12-03T07:25:58Z;8;UCikKdqqNW2g5HfpTMaJJsHQ
UCiTCSpN1ONI7zttg6o-jSBw;@danielmorillo8953;If ai is cheaper and better even filling senior positions, the only job left will be entrepreneur. Ai can help with that too. So output will go up tremendously as supply constraints vanish. Our only limitation would be time to consume.;2023-12-10T20:50:31Z;7;
UCLnmeIM9l9dL8CZTSl49zLw;@timlinator;I have mostly been full stack Java, JavaScript, PHP, Python, SQL but have also done work with Analytics and Data warehouses with Python, SQL, Java, ETL;2023-12-04T12:55:22Z;7;
UC-tx4-ia-bZdbmY_iUYHr0g;@asov4151;Ok?;2023-12-10T18:12:51Z;7;UCLnmeIM9l9dL8CZTSl49zLw
UC7KZQljg8KNa8f7to_hakkA;@nifftbatuff676;"Since everyone is moving to python, it&#39;s the good time to move away from python. 😂😂😂";2023-11-23T17:37:01Z;7;
UCjU71c4HD3yvGfByoE5y0pw;@aipujols;"Thanks Travis, great video, and I&#39;ve been grinding my Python skills for quite some time, hope it all pays off soon!";2023-11-22T01:46:26Z;7;
UChSd5jP9vyVjQIKx2C-Ne5w;@marknthetrails7627;I took a year of computer programing back maybe before you were born but life took me a different path, retired and thinking I need a winter hobby. thanks, worth a sub...👍✌🖖🥃;2024-02-12T18:26:46Z;6;
UCCNVbnwRxt4V1miUkPe01gg;@howl404;"@@simpsimperson73 From the creator of &quot;self driving cars this year&quot;, i believe in it";2023-11-26T17:30:34Z;6;UCkcozAPEy5Dr2DqzhtAtsZQ
UCDeG_726Bphb6tVrFeNFExA;@andredelacerdasantos4439;"I&#39;m a junior dev and i just got a job at a small AI consulting company. Maybe this guy is onto something";2023-12-01T12:23:55Z;5;
UCBIZhZsDib56fikx4nRNRYw;@trykozmaksym;"As if there&#39;s such thing as &quot;pure python developer&quot; - it&#39;s never about python, or any other language, it&#39;s about freaking data, design, structure, cloud, and so on... There&#39;s NO market for pure python.";2024-01-02T00:19:24Z;5;UCNeFAeyjORUzOgecN7GpnNg
UCsubPxcO7GE4RYOd2dL1AAw;@Muaahaa;"These opportunities evaporate when/if AGI comes along, though. Maybe that&#39;s a year our. Maybe 50 years out. One of the concerning dynamics. If we stick with the current AI capabilities, then there will certainly be plenty of work for devs. I&#39;m not really expecting any plateaus in progress just yet...";2023-11-24T00:06:52Z;5;
UCOANbPbZusXPHCQqnqmXkXw;@mahapeyuw5946;AI is the biggest example of creative destruction in recent memory. It will wipe out many and replace with much much more...unless some party poopers get in the way.;2023-11-22T09:30:42Z;5;
UCZ83CMIFEAtOxbxkz9iaYyg;@dan-cj1rr;"Lol if we get AGi and we don&#39;t need developers, us developers will just be able to build any software that companies has, so what happens next ? Everyone is a CEO yay. Chaos is coming my friends. Damn, wish we could go back to 2016, the best year to have lived, after that everything became shit.,";2023-11-29T23:58:58Z;4;
UCh6zrLvBQuKSkkvRWPFEg9Q;@evermorecurious91;would we ever see an improvement from now?;2023-11-25T03:56:20Z;4;UC-atmMBI6eAFufNU--bFWEw
UCMXwSE0fHic0kdFOss5l-aQ;@tongobong1;@@Yavin4 yes but as a programmer I can tell you that being good at office politics is more important than being good at programming unfortunately.;2023-12-13T08:38:12Z;4;UCRimM0F0v_pSZ55LOcCvvOQ
UC89mhCd3opHpg6DAUl9y5QQ;@taterrhead;"the fact that dude thinks &#39;relationship&#39; advice can come from Tinder just truly shows how out of touch he is with humans &amp;&amp; the real world lol";2023-11-22T07:14:11Z;4;
UC4pGwvgnTru1QlZxFt2jQxQ;@BDYH-ey8kd;This is already the field of embedded software engineering and control systems engineering, using PID controller, and small computers such as arduino and raspberry pi;2023-12-10T10:30:11Z;3;
UCZhNvAASRXc8_j6uuEYD1sg;@shugyosha7924;"These opportunities are opening up... but for how long? The way I see it, you basically have to stay on top of AI technology and ride the wave for as long as you can. Maybe it&#39;ll be 15 years or maybe 3 but eventually AI will have sufficient capability so that there really isn&#39;t any middle man. It will listen to your requirements and create what you want. All you can do is try to be as high up on the ladder as you can as it gets pulled up.";2023-12-01T03:24:31Z;3;
UCikKdqqNW2g5HfpTMaJJsHQ;@TazBo-wd2ig;Coding is really interesting. My sister used to be a coder now she’s a BA. she gets paid more than coders, has way less stress and for the past 3 years been getting huge jump in salaries. I’ve seen her on a few zoom calls and I always hear devs and testers under so much pressure I feel it’s an industry that’s not as fun as it sounds.;2023-11-28T07:49:24Z;3;
UCWfh7HIpVKSFPSi2XSlQAWg;@itsmedeka;What is BA?;2023-12-04T05:34:09Z;3;UCikKdqqNW2g5HfpTMaJJsHQ
UCMXwSE0fHic0kdFOss5l-aQ;@tongobong1;"Where do you get stuck? You should divide the problem into several small problems - steps and solve them one by one and test each of them on the way. That way programming is quite easy. You also shouldn&#39;t think much about the design of the program. Just do it and then you will refactor and redesign it to make it more clean after you have workable solution.";2023-12-12T08:10:46Z;3;UCa0ezdYDLdSvo-xAUb1w5ZQ
UCRimM0F0v_pSZ55LOcCvvOQ;@Yavin4;"@@tongobong1 Far easier said then done. There will be a ton of office politics that a good consultant would have to manage in order to leverage the full capability of AI. Department heads won&#39;t give up their data (power) easily .";2023-12-13T01:16:44Z;3;UCRimM0F0v_pSZ55LOcCvvOQ
UCc-G6FYQXHiTE0f7-ZkFV5Q;@michaeltse321;AGI chips is the new gold;2023-11-21T16:05:33Z;3;
UC-9XTZLByh2SXX41q17Vi1Q;@imarri01;"I love that he said, &quot;grounding&quot; in Python, LLM and ML... love this pun, not sure how many people got it but I smiled when I heard. If you don&#39;t know what &quot;grounding&quot; is....yeah 🙂";2023-12-26T04:19:14Z;2;
UC-2XF9v8HPi5DSdhoyXZNmw;@Alsuoner2;"Thank you Travis! I&#39;m writing this comment as a commitment to myself that I am going to start and complete your blueprint 🤝";2023-12-12T20:14:57Z;2;
UCQT1vfh6oy7mgBuKqIAISNw;@Rickety3263;I’m also a senior (cloud) engineer at a large financial company… I don’t think the problem you describe is an AI problem. 🤭;2024-03-31T04:38:03Z;2;UCKaDNOo5V9_W6Z5_foMu3pw
