id;name;text;time;likes;reply;CleanedText;ProcessText;SentimentScore;ActualLabel
UCXsuHsKd5JTEnJuYSbifKGA;@airaction6423;Self driving cars can drive really well on straight roads;2024-01-09T05:49:50Z;7;;Self driving cars can drive really well on straight roads;self drive car drive really well straight road;0.9300000071525574;Positive
UCflk4zTh_zO9bQYey00tyBA;@cellphone7223;"&quot;You will live in ze pods, eat ze bugs and take ze jabs!&quot;";2024-02-06T12:17:08Z;3;;You will live in he pods, eat he bugs and take he jabs!;live pod eat bug take jab;-0.4580000042915344;Negative
UC2vFIgyqLqHvttjlrE7QnKQ;@EFoxVN;Thanks for a balanced view, Travis.;2024-01-30T10:11:45Z;2;;Thanks for a balanced view, Travis.;thanks balanced view travis;0.9039999842643738;Positive
UC4h9jGb22LbPaYRgwCeP1Cg;@Tailsthef0x;"I believe programming isn&#39;t meant for humans. The downside is that you have to spend your days,nights or even your %15 of your entire life at the computer screen. Maybe it&#39;s high time the ai made the work for us.";2024-01-11T19:59:19Z;2;;I believe programming is not meant for humans. The downside is that you have to spend your days, nights or even your 15 of your entire life at the computer screen. Maybe it .high time the AI made the work for us.;believe programming not mean human downside spend day night even entire life computer screen maybe .high time ai make work;-0.40700000524520874;Negative
UCJaMJvf_Mk4OswAHE8MxGkw;@sunscreen6895;"that put me at ease as a new programmer, thank you so much! I&#39;ve used chatgpt to help me debug a feel silly mistakes and ask for help when coding, and it&#39;s so helpful!";2024-01-07T15:11:49Z;2;;That put me at ease as a new programmer, thank you. Much! I ve used ChatGPT to help me debug a feel silly mistakes and ask for help when coding, and it . Helpful!;put ease new programmer thank much use chatgpt help debug feel silly mistake ask help coding helpful;0.9160000085830688;Positive
UCrqR1s8xj71-3p8XaDe6XNQ;@choppergirlghost;"<a href=""https://www.youtube.com/watch?v=uuvjOvAdnOk&amp;t=210"">3:30</a>  An idea that a computer programmer makes 220K a year is a total bold face lie.<br>Nobody will even hire you to program for even 22K a year.<br>Pie in the sky imagination fantasy.   They put this out to get many people becoming programmers, so they have an ocean of desperate slaves to pick from for non-existent jobs.";2024-04-24T19:14:09Z;1;UCrqR1s8xj71-3p8XaDe6XNQ;a ref An idea that a computer programmer makes 220K a year is a total bold face lie. Nobody will even hire you to program for even 22K a year. Pie in the sky imagination fantasy. They put this out to get many people becoming programmers, They have an ocean of desperate slaves to pick from for non existent jobs.;ref idea computer programmer make k year total bold face lie nobody even hire program even k year pie sky imagination fantasy put get many people become programmer ocean desperate slave pick non existent job;-0.5960000157356262;Negative
UCpt9DQYquTRhPT7zIQSoqMQ;@Fermosso;"&quot;don&#39;t look up&quot; is how I can basically resume this video.";2024-03-25T15:23:09Z;1;;do not look up is how I can basically resume this video.;not look basically resume video;-0.09300000220537186;Negative
UC0rS_mf9KO1An0rFBKZZokA;@podunkman2709;"This guy made presentation for... managers. Mostly naive and unskilled persons believing in &quot;A.I. magic&quot;";2024-03-11T21:39:58Z;1;;This guy made presentation for... managers. Mostly naive and unskilled persons believing in A.I. magic;guy make presentation manager mostly naive unskilled person believe a.i magic;-0.16599999368190765;Negative
UCxPmoSXpPZNYW7LNKXig4eQ;@catoom10;I used GPT-3, what is told in the performance as example, for code and it was always useless and must be fixed before anywhere is used.;2024-02-27T14:38:40Z;1;;I used GPT 3, what is told in the performance as example, for code, and it was always useless and must be fixed before anywhere is used.;use gpt tell performance example code always useless fix anywhere use;-0.9070000052452087;Negative
UCsMlajaFfC0LN2nZzPlYZgg;@beatrisprinz3421;Do you use Python for wordpress websites to replace PHP code?  Will appreciate much hearing from you. Thank you.;2024-02-22T13:37:11Z;1;;Do you use Python for WordPress websites to replace PHP code? Will appreciate much hearing from you. Thank you.;use python wordpress website replace php code appreciate much hearing thank;0.4749999940395355;Positive
UCzSzNyn9I4ed8of5jRz-2Fw;@joeblow1688;"100% disagree withy this man&#39;s premise. Because, the trap this may lead Humanity into, can be horrible. Never let a &quot;machine&quot; think for you. I would ignore his &quot;advice&quot;. A &quot;machine cannot &quot;imagine&quot;, see &quot;beauty&quot; or &quot;feel&quot; when something is &quot;right&quot; or &quot;wrong&quot;. This goes way beyond the simple, transitioning from pen and paper to a calculator or, say a computer. It may change fundamentally what a &quot;Human&quot; is.";2024-02-06T06:39:49Z;1;;100 disagree with this man .premise. Because, the trap this may lead Humanity into, can be horrible. Never let a machine think for you. I would ignore his advice . A machine can not imagine , see beauty or feel when something is right or wrong . This goes way beyond the simple, transitioning from pen and paper to a calculator or, say a computer. It may change fundamentally what a Human is.;disagree man .premise trap lead humanity horrible never let machine think ignore advice machine not imagine see beauty feel something right wrong go way simple transition pen paper calculator say computer change fundamentally human;-0.3709999918937683;Negative
UCK98Ya6uUb0A3g_E_yP8pvg;@idegteke;"<a href=""https://www.youtube.com/watch?v=uuvjOvAdnOk&amp;t=1"">0:01</a> After that AI take-over the smartest 0.1% of the entire human race would be more than enough to provide direction and coding to achieve everything needed on Earth (and beyond), and the society would be sharply divided into replaceable operators and a very closed cast of influential lead developers. The members of the operator cast will only have authorization to post videos about cats and accidents. The thin middle class will contain the friends, family members or heirs of one from the super intelligent elite.";2024-01-30T00:14:10Z;1;;a ref After that AI take over the smartest 0.1 of the entire human race would be more than enough to provide direction and coding to achieve everything needed on Earth and beyond , and the society would be sharply divided into replaceable operators and a very closed cast of influential lead developers. The members of the operator cast will only have authorization to post videos about cats and accidents. The thin middle class will contain the friends, family members or heirs of one from the super intelligent elite.;ref ai take smart entire human race enough provide direction cod achieve everything need earth society sharply divide replaceable operator closed cast influential lead developer member operator cast authorization post video cat accident thin middle class contain friend family member heir super intelligent elite;-0.1850000023841858;Negative
UC36P7XmJGUHzpVgKENwvK1g;@SeeAndDreamify;"Number of lines of code is such an irrelevant metric that I can&#39;t really take his value math seriously even as a rough estimate.";2024-01-29T23:19:02Z;1;;Number of lines of code is such an irrelevant metric that I can not really take his value math seriously even as a rough estimate.;number line code irrelevant metric not really take value math seriously even rough estimate;-0.8080000281333923;Negative
UCtPzMcSTkHlHeQMutEVeaEg;@tradfluteman;CS professors are in a special category of people that can be tricked by the current wave of AI, since they specialize in teaching broadly-known CS concepts, which AI excels at regurgitating and repackaging. Remember, large language models are great at two things: impressing us and letting us down. They impress us when we think up problems on the spot for them to solve (because we are not very creative), and they let us down when we allow the real world to come up with the problems (because we <b>*are*</b> very resourceful). Only trust a CS professor on this topic if they are actively using AI to assist them in experimental work.;2024-01-29T16:36:48Z;1;;computer science professors are in a special category of people that can be tricked by the current wave of AI, since they specialize in teaching broadly known computer science concepts, which AI excels at regurgitating and repackaging. Remember, large language models are great at two things impressing us and letting us down. They impress us when we think up problems on the spot for them to solve because we are not very creative , and they let us down when we allow the real world to come up with the problems because we are very resourceful . Only trust a computer science professor on this topic if they are actively using AI to assist them in experimental work.;computer science professor special category people trick current wave ai specialize teach broadly know computer science concept ai excels regurgitate repackaging remember large language model great thing impress let impress think problem spot solve not creative let allow real world come problem resourceful trust computer science professor topic actively use ai assist experimental work;-0.20600000023841858;Negative
UCTjqApffeuAo1G7-c7QGW7w;@andrewandrosow4797;Hello! I gave a task to the ChatGPT AI. I wanted to write a small program of audio compressing ADPCM (8 bit mono stream) using the C language.When I testing the code - there was crack in a speaker instead of audio. It is a very simple task .;2024-01-19T18:52:22Z;1;;Hello! I gave a task to the ChatGPT AI. I wanted to write a small program of audio compressing AD PCM 8 bit mono stream using the C language. When I am testing the code there was crack in a speaker instead of audio. It is a very simple task.;hello give task chatgpt ai want write small program audio compressing ad pcm bit mono stream use c language test code crack speaker instead audio simple task;-0.04399999976158142;Negative
UCBnMCBr5OIbbD-2VOJ9vGHA;@HenriqueAssuncaoc;I have been using AI tools for about a year now,  and i feel that people that says AI will completely replace developers have never coded anything more complex than a TODO list in their lives.;2024-01-18T12:17:26Z;1;;I have been using AI tools for about a year now, and I feel that people that says AI will completely replace developers have never coded anything more complex than a TODO list in their lives.;use ai tool year feel people say ai completely replace developer never cod anything complex todo list life;-0.32100000977516174;Negative
UCafSQflEt6FXDyQrZXp7oWQ;@survivingthetimes;Coders will be the new fast food workers.;2024-01-02T19:48:33Z;1;;Coders will be the new fast food workers.;coder new fast food worker;0.1289999932050705;Negative
UCF_AeN1s6EPCE7YkynDt0kg;@johnshortridge;"Honestly, &quot;Code Reviewer&quot; is not going to make a 200K salary.. AI will only go for mega corporations because there are no other customers that can fund it. I say... BE A PLUMBER.";2024-01-01T21:11:04Z;1;;Honestly, Code Reviewer is not going to make a 200K salary. AI will only go for mega corporations because there are no other customers that can fund it. I say... BE A PLUMBER.;honestly code reviewer not go make k salary ai go mega corporation customer fund say plumber;-0.4230000078678131;Negative
UCD6uzex4ZikSuydbSJ-Z5qg;@jurassa9588;AI architecting, coding, and maintaining software entirely suggests AGI, not current AI. This would redefine careers, not just programming.;2024-04-29T06:22:57Z;0;;AI architecting, coding, and maintaining software entirely suggests AGI, not current AI. This would redefine careers, not just programming.;ai architecting coding maintain software entirely suggest agi not current ai redefine career not program;0.335999995470047;Negative
UCT3ui2jlG9dzSggwZQQVATA;@user-pz2py4tp3t;to all people in commnts, no offnse, we just dont want to accept AI is going to take over your living, its happening accept it,;2024-04-28T20:06:05Z;0;;To all people in comments, no offense, we just do not want to accept AI is going to take over your living, it is happening accept it,;people comment offense not want accept ai go take living happen;-0.847000002861023;Negative
UCT3ui2jlG9dzSggwZQQVATA;@user-pz2py4tp3t;You are stupid Travis, specify the new realm for those whom you wants to watch you videos tell them their value will be equivalent to just a translator with some bucks per month. clarify it;2024-04-28T20:05:05Z;0;;You are stupid Travis, specify the new realm for those whom you wants to watch you videos tell them their value will be equivalent to just a translator with some bucks per month. Clarify it;stupid travis specify new realm want watch videos tell value equivalent translator buck month clarify;-0.800000011920929;Negative
UCuExfRPG8PoAa2YD8ntHe3g;@adammoussa6114;Professor being payed to brainwhashe people in order to controlled them, by a stupid software programme and funded by billionaire;2024-04-28T10:56:18Z;0;;Professor being paid to brainwashed people in order to control them, by a stupid software program and funded by billionaire;professor pay brainwash people order control stupid software program fund billionaire;-0.9620000123977661;Negative
UCuExfRPG8PoAa2YD8ntHe3g;@adammoussa6114;Best advise! Never listen to billionaire ! Carry on ciding, yiu can develop something on yiur own to bypassed everything;2024-04-28T10:51:35Z;0;;Best advise! Never listen to billionaire ! Carry on citing, you can develop something on your own to bypassed everything;best advise never listen billionaire carry cite develop something bypass everything;-0.23499999940395355;Negative
UCOYPGl4zs_43VebUaCUQyqA;@Hammett849;"AI wont take programmer&#39;s job in any significant way. It is just a tool, a smarter tool to get things get done even faster. That&#39;s all to it.";2024-04-27T10:18:16Z;0;;AI will not take programmer .job in any significant way. It is just a tool, a smarter tool to get things get done even faster. That .all to it.;ai not take programmer .job significant way tool smarter tool get thing get even faster;0.07699999958276749;Negative
UCrqR1s8xj71-3p8XaDe6XNQ;@choppergirlghost;"Never made any money from coding.          And I got started in 1982.  <br>The entire computer revolution came and went and I made at most $1,000 in sales and $1,000 in donations from my coding.  You can&#39;t live for 40 years on $2,000.   I survived on credit card pyramid borrowing and Food Stamps.  Boy did I code and try and write my heart out too.   No shortage of trying, no end of heartbreak.  You&#39;re an artist that never gets paid.";2024-04-24T19:12:33Z;0;;Never made any money from coding. And I got started in 1982. The entire computer revolution came and went, and I made at most 1,000 in sales and 1,000 in donations from my coding. You can not live for 40 years on 2,000. I survived on credit card pyramid borrowing and Food Stamps. Boy did I code and try and write my heart out too. No shortage of trying, no end of heartbreak. You re an artist that never gets paid.;never make money cod get start entire computer revolution come go make sale donation coding not live year survive credit card borrowing food stamp boy code try write heart shortage try end heartbreak artist never get pay;-0.3799999952316284;Negative
UCrqR1s8xj71-3p8XaDe6XNQ;@choppergirlghost;"<a href=""https://www.youtube.com/watch?v=uuvjOvAdnOk&amp;t=210"">3:30</a>  An idea that a computer programmer makes 220K a year is a total bold face l111e.<br>Nobody will even hire you to program for even 22K a year.<br>Pie in the sky imagination fantasy.   They put this out to get many people becoming programmers, so they have an ocean of desperate applications to pick from for non-existent jobs.";2024-04-24T19:18:38Z;0;UCrqR1s8xj71-3p8XaDe6XNQ;a ref An idea that a computer programmer makes 220K a year is a total bold face l111e. Nobody will even hire you to program for even 22K a year. Pie in the sky imagination fantasy. They put this out to get many people becoming programmers, They have an ocean of desperate applications to pick from for non existent jobs.;ref idea computer programmer make k year total bold face le nobody even hire program even k year pie sky imagination fantasy put get many people become programmer ocean desperate application pick non existent job;-0.48899999260902405;Negative
UCGPGirOab9EGy7VH4IwmWVQ;@TravisMedia;🤔;2024-04-24T19:20:07Z;0;UCrqR1s8xj71-3p8XaDe6XNQ;;;0.0;Negative
UCuJFnhNiGfEEeHGTp7984iA;@gr8b8m85;"Even if coding LLMs can&#39;t totally replace a SWE, programmer salaries will fall to poverty levels in expensive cities and $50k at FAANG companies. In a team of 10 SWEs, one programmer being 50% more productive with AI means 3 are permanently out of a job. Twice as productive? 5 SWEs are permanently out of a job. You do the math.";2024-04-23T20:38:39Z;0;;Even if coding LLMs can not totally replace a SWE, programmer salaries will fall to poverty levels in expensive cities and 50k at FAANG companies. In a team of 10 Sees, one programmer being 50 more productive with AI means 3 are permanently out of a job. Twice as productive? 5 Sees are permanently out of a job. You do the math.;even cod llm not totally replace swe programmer salary fall poverty level expensive city k faang company team see programmer productive ai mean permanently job twice productive see permanently job math;-0.382999986410141;Negative
UCwEbRGzjCGiTSacyZ277kKw;@garyshades7279;I had a junior dev that used chatGPT to write his code. The result was unmaintainable shit. It ALL needed to be rewritten so it complied with installation standards.;2024-04-15T17:49:46Z;0;;I had a junior dev that used ChatGPT to write his code. The result was unmaintainable shit. It ALL needed to be rewritten. It complied with installation standards.;junior dev use chatgpt write code result unmaintainable shit need rewrite comply installation standard;-0.2160000056028366;Negative
