id;name;text;time;likes;reply;CleanedText;ProcessText;SentimentScore;ActualLabel
UCxm4vXz5ayazFY9XMQYkcdQ;@bethraflowers5799;Yep. This is the last breaths of the Capitalist economic system.;2024-03-07T21:18:46Z;294;;Yep. This is the last breaths of the Capitalist economic system.;yep last breath capitalist economic system;-0.43799999356269836;Negative
UCkuJdZhO7N6ZMJPW-CWeX2g;@matthewviramontes3131;"I&#39;m a janitor and there&#39;s already robots that clean bathrooms and stuff. My job is just too cheap to invest in it though. Lol";2024-03-14T17:34:17Z;287;;I m a janitor and there .already robots that clean bathrooms and stuff. My job is just too cheap to invest in it though. laughing out loud;janitor .already robot clean bathroom stuff job cheap invest laugh loud;0.03400000184774399;Negative
UCK82mZkiiCYbLHhF-QarTOQ;@PhilllChabbb;I hope it frees people to truly do what they enjoy, without worrying about working to live.;2024-03-07T22:12:49Z;250;;I hope it frees people to truly do what they enjoy, without worrying about working to live.;hope free people truly enjoy worry work live;0.9539999961853027;Positive
UCHAE7Z2fBPl81RXemvPs_tA;@genegu888;This what Andrew yang has been saying for a long time. Capitalism needs Reformation, there should be a Data VAT where companies using peoples data should be charged and that money should be used to fund a UBI.;2024-03-13T23:11:52Z;195;;This what Andrew yang has been saying for a long time. Capitalism needs Reformation, there should be a Data VAT where companies using peoples data should be charged and that money should be used to fund a FBI.;andrew yang say long time capitalism need reformation data vat company use people data charge money use fund fbi;-0.4020000100135803;Negative
UCGJqe-o1y3JglVtSoupmjmQ;@Y0utubeCommentor;Im 28 and AI already took my first job. I was a bond trader for 5 years and tech eliminated like 85% of the job. A bond desk of 5 in 2018 with Chicago or NY salaries can now be operated by 1 person living in Ohio who also receives less 401k matching and equity bonuses then before. Now Im in FX and derivitives and took a paycut cause I think thatll be the one of the last portions of finance to get taken over. Just delaying the inevitable a few years lol. Its a survival game now. Marks right though get that money inside the most secure stocks possible now so the AI works partially for you.;2024-03-13T06:06:55Z;191;;I am 28 and AI already took my first job. I was a bond trader for 5 years and tech eliminated like 85 of the job. A bond desk of 5 in 2018 with Chicago or NY salaries can now be operated by 1 person living in Ohio who also receives less 401k matching and equity bonuses then before. Now I am in FX and derivatives and took a payout because I think that will be the one of the last portions of finance to get taken over. Just delaying the inevitable a few years laugh out loud. It is a survival game now. Marks right though get that money inside the most secure stocks possible now. The AI works partially for you.;ai already take first job bond trader year tech eliminate job bond desk chicago ny salary operate person living ohio also receive less k matching equity bonus fx derivative take payout think last portion finance get take delay inevitable year loud survival game mark right get money secure stock possible ai work partially;0.004000000189989805;Negative
UC_FQukqvdpms5Kr0QH7mR2A;@carloslfu;"The real answer is he doesn&#39;t know and nobody knows, just be flexible, open-minded and positive.";2024-03-14T23:09:30Z;181;;The real answer is he does not know and nobody knows, just be flexible, open minded and positive.;real answer not know nobody know flexible open mind positive;0.07800000160932541;Negative
UCIQ8wBZgSBB2F21xlfpCmtA;@CozyCathodes;AI generated basketball league will have this guy sweating too;2024-03-15T22:28:56Z;115;;AI generated basketball league will have this guy sweating too;ai generate basketball league guy sweat;0.3930000066757202;Negative
UCMDAIUclg-YtBHV4EgBWuZA;@Jeremiahking101;As someone who works in software. AI in its current state is not replacing us. Its is making us more productive by finding answering a bit faster than searching via stackoverflow threads. It only knows information thats out there. It is not generating anything new. It also cannot build an entire software application. It requires a lot of understanding across multiple systems before you can get an app to someones phone.<br><br>Edit:<br>LOL @ the comments about Devin and AI advancements.. Looks guys, AI will get better and better. There is no denying that but it will be a gradual change before it replaces an engineer, dev, or whatever the hell you want to be.<br><br>Just like when 3D printing was released, and Testlas self driving claims of 100% autonomous, its all over hyped. You dont see houses being built by machines in 1 week and you dont see a empty car delivering your amazon packages. There are way too many variables in software especially creating <b>**NEW**</b>  products. Anyone who has ever worked in the real world will know that new problems come up every day.;2024-03-14T16:32:41Z;108;;As someone who works in software. AI in it is current state is not replacing us. It is making us more productive by finding answering a bit faster than searching via stack overflow threads. It only knows information that is out there. Furthermore, it is not generating anything new. Furthermore, it also can not build an entire software application. Furthermore, it requires a lot of understanding across multiple systems before you can get an app to someone is phone. Edit LOL the comments about Devin and AI advancements. Looks guys, AI will get better and better. There is no denying that, but it will be a gradual change before it replaces an engineer, dev, or whatever the he will you want to be. Just like when 3D printing was released, and Teslas self driving claims of 100 autonomous, it is all overhyped. You do not see houses being built by machines in 1 week and you do not see an empty car delivering your Amazon packages. There are way too many variables in software especially creating NEW products. Anyone who has ever worked in the real world will know that new problems come up every day.;someone work software ai current state not replace make productive find answer bit faster search stack overflow thread know information furthermore not generate anything new furthermore also not build entire software application furthermore require lot understand multiple system get app someone phone edit lol comment devin ai advancement look guy ai get good well deny gradual change replace engineer dev whatever want printing release tesla self drive claim autonomous overhyped not see house build machine week not see empty car deliver amazon package way many variable software especially create new product anyone ever work real world know new problem come day;-0.1589999943971634;Negative
UCZfyR9uSm94_pJpbyXeuk5Q;@Barrrt;Universal basic income seems like the proper way to handle this;2024-03-13T15:16:52Z;79;;Universal basic income seems like the proper way to handle this;universal basic income seem proper way handle;0.6389999985694885;Positive
UCMDqqH3j1-KjN95pnxt8hXg;@stacy3581;Star Trek. Everyone lives on a ship and wears the same uniform.;2024-03-12T20:06:40Z;66;;Star Trek. Everyone lives on a ship and wears the our uniform.;star trek everyone live ship wear uniform;0.03500000014901161;Negative
