id;name;text;time;likes;reply;CleanedText;ProcessText;SentimentScore;ActualLabel
UCDRDT7egnsTtvGvn_bUJi5Q;@gatomio9739;"The company with which I work as a &quot;partner&quot; has decided to implement AI and although they say &quot;it will be a sea of new opportunities&quot; it is evident that all the artists of the company will be replaced, I feel sad, angry, shocked, maybe hopeful but I am afraid. I am truly afraid of the uncertainty of how I will be able to support my family";2023-05-03T07:39:34Z;176;;The company with which I work as a partner has decided to implement AI, and although they say it will be a sea of new opportunities it is evident that all the artists of the company will be replaced, I feel sad, angry, shocked, maybe hopeful, but I am afraid. I am truly afraid of the uncertainty of how I will be able to support my family;company work partner decide implement ai say sea new opportunity evident artist company replace feel sad angry shock maybe hopeful afraid truly afraid uncertainty able support family;-0.7319999933242798;Negative
UCAtvGNoGBzKW37MDwff9r3A;@johnmongver;If AI can do everything we can do, I think everyone should not be forced to work.;2023-05-06T20:51:02Z;72;;If AI can do everything we can do, I think everyone should not be forced to work.;ai everything think everyone not force work;-0.11400000005960464;Negative
UClCMmcg00eGHJltqcWitq8w;@markosusa5823;There is nothing you can do, Greed is number one reason for everything bad going in world. If a company sees opportunity to make more money by laying off 90% of employes, trust me EVERY company WILL DO IT.;2023-05-07T13:27:23Z;29;UCDRDT7egnsTtvGvn_bUJi5Q;There is nothing you can do, Greed is number one reason for everything bad going in world. If a company sees opportunity to make more money by laying off 90 of employs, trust me EVERY company WILL DO IT.;nothing greed number reason everything bad go world company see opportunity make money lay employ trust company;-0.9070000052452087;Negative
UCNj3dXSnva6HvQUdvhoMgSg;@thetimelapsesketchbook.9088;"Won&#39;t AI also affect the incoms for these companies? If millions of jobs are lost and people end up on the poverty line, money from customers won&#39;t be going back into the system. Profits will be hit too won&#39;t they?";2023-05-05T23:54:05Z;16;;Won't AI also affect the income for these companies? If millions of jobs are lost and people end up on the poverty line, money from customers will not be going back into the system. Profit is will be hit too will not they?;n't ai also affect income company million job lose people end poverty line money customer not go back system profit hit not;-0.6150000095367432;Negative
UCgIDLfJlhj35d_cbcc5fA_A;@SickPillow;Extreme underestimation.   And low-skill work is not what is being threatened by AI.;2023-05-04T03:26:50Z;15;;Extreme . And low skill work is not what is being threatened by AI.;extreme low skill work not threaten ai;-0.2160000056028366;Negative
UC-HYj2KFpLJ0jX6bxpXyT3Q;@helloworld2054;My career ended before it even started.;2023-06-30T09:36:51Z;13;;My career ended before it even started.;career end even start;-0.824999988079071;Negative
UCReyNaScYS4wy40-NxPc2Hg;@dimifisher7942;We have to understand that jobs, enterprises and commerce is not just about money, we all chase money and we forgot that all these is about human interaction also, I mean we are humans and our jobs is a way to interact with each other, why nobody is taking about it, is a very basic crucial element of what we are as humans, there are relationship(s) that are being build many times between a client and an employee, in the end nobody will take the money on his grave, we really have to remember that at the current times;2023-05-08T21:20:12Z;13;;We have to understand that jobs, enterprises and commerce is not just about money, we all chase money, and we forgot that all this is about human interaction also, I mean we are humans and our jobs is a way to interact with each other, why nobody is taking about it, is a very basic crucial element of what we are as humans, there are relationship that are being build many times between a client and an employee, in the end nobody will take the money on his grave, we really have to remember that at the current times;understand job enterprise commerce not money chase money forget human interaction also mean human job way interact nobody take basic crucial element human relationship build many time client employee end nobody take money grave really remember current time;-0.3050000071525574;Negative
UCca8_sxVyjrXaOYlJr-P7DQ;@miroslavblagojevic2402;"People are mostly not aware that high skilled manual workers have the most secure jobs (electricians, plumbers,  dentists, medical nurses, maintenance technicias,...) and that&#39;s how will stay for a long time but all office administrative jobs will be easily replaced with AI, even the menagment and sales positions.";2023-05-23T07:57:58Z;11;;People are mostly not aware that high skilled manual workers have the most secure jobs electricians, plumbers, dentists, medical nurses, maintenance technician, ... and that .how will stay for a long time, but all office administrative jobs will be easily replaced with AI, even the management and sales positions.;people mostly not aware high skilled manual worker secure job electrician plumber dentist medical nurse maintenance technician .how stay long time office administrative job easily replace ai even management sale position;-0.210999995470047;Negative
UCXuPm1URDVBVpL2w5NW2e0A;@thehollyduckie9002;@@boss_nikoCaptalism forces people to work;2023-07-23T21:34:31Z;11;UCAtvGNoGBzKW37MDwff9r3A;Forces people to work;force people work;-0.7960000038146973;Negative
UCyRbnYfaOMY74U5304BRPng;@boss_niko;No one is forcing you to work. Go and start begging.;2023-05-27T16:10:36Z;8;UCAtvGNoGBzKW37MDwff9r3A;No one is forcing you to work. Go and start begging.;one force work go start begging;-0.5630000233650208;Negative
UC45wHM1DeeR9it_WdgWtD8A;@anotheryoutubeaccount5259;Well, there it is. Some intelligent thought.;2023-05-11T13:34:31Z;6;UCx50wgYwT4F4QLPJbCKIrKA;Well, there it is. Some intelligent thought.;well intelligent thought;0.48899999260902405;Positive
UCxhHaunM7LJT-Pxb_dEyu5A;@AKAAAK;"And as businesses embrace AI, what happens to a population looking for employment when those jobs are taken by AI?  Guess they&#39;ll all be working at Home Depot,  Walmart,  McDs, etc. But then again even those places are replacing cashiers with self check-out......";2023-05-08T15:44:23Z;5;;And as businesses embrace AI, what happens to a population looking for employment when those jobs are taken by AI? Guess they ll all be working at Home Depot, Walmart, CDs, etc. But then again even those places are replacing cashiers with self check out......;business embrace ai happen population look employment job take ai guess work home depot walmart cd even place replace cashier check ......;-0.39800000190734863;Negative
UCOt5xLmNlsg8yoHkdt2hYQA;@CAM-fq8lv;UBI;2023-05-11T03:21:24Z;5;UCykOYb_7XPXZ8CXJwspoMnw;FBI;fbi;-0.1340000033378601;Negative
UCTERtr5BWL5ScPmQQjl4fow;@marionschekierka6737;Exactly.;2023-05-07T14:35:29Z;5;UCNj3dXSnva6HvQUdvhoMgSg;Exactly.;exactly;0.04100000113248825;Negative
UC285Akt-e7guCSXcw-9aOiQ;@jathebest2835;Man..I feel you :( <br>Do you work in a legal sector?;2023-05-06T07:59:51Z;5;UCDRDT7egnsTtvGvn_bUJi5Q;Man. I feel you Do you work in a legal sector?;man feel work legal sector;0.029999999329447746;Negative
UC4qydyeT-cqxLjoIHHFN7jg;@nomandad2000;We are so screwed…;2023-05-18T15:43:21Z;4;;We are. Screwed;screw;-0.4020000100135803;Negative
UCrtG2W9NRzDdlRJvFFio_Nw;@d2d319;Nordic economies are ahead of of the curve in human capital development. Is this because they see their people as people and not human capital?;2023-05-06T11:38:48Z;4;;Nordic economies are ahead of the curve in human capital development. Is this because they see their people as people and not human capital?;nordic economy ahead curve human capital development see people people not human capital;0.17800000309944153;Negative
UCg33MZkt2btqVIg7sXezxgA;@Greyalien587;I literally just switched countries , got an apartment with a nice job, and now seeing my company is implementing chatgpt.;2023-05-03T10:01:25Z;4;;I literally just switched countries, got an apartment with a nice job, and now seeing my company is implementing ChatGPT.;literally switch country get apartment nice job see company implement chatgpt;0.7260000109672546;Positive
UCE2wQzoWBaxKaaohu8Cfruw;@Haveagoodone45;Ai is going to destroy humanity;2023-07-30T21:23:23Z;3;;Ai is going to destroy humanity;ai go destroy humanity;-0.722000002861023;Negative
UCWfNP8EGzRY2Q9SRe_0YYpw;@jhonandy7789;THEY TOOOK OUR JOOBS!!;2023-06-19T05:41:42Z;3;;THEY TOOK OUR JOBS!!;take job;-0.925000011920929;Negative
UC_xEc19BID5EM-nBCK1UrSg;@troyjones2687;Obviously millions of jobs even professional will get taken over and what they are predicting now is just the tip of the iceberg . What will all those millions do to survive unless there’s a UBI in place? 🤔;2023-06-04T02:35:47Z;3;;Obviously millions of jobs even professional will get taken over and what they are predicting now is just the tip of the iceberg. What will all those millions do to survive unless there.a FBI in place?;obviously million job even professional get take predict tip iceberg million survive there.a fbi place;-0.4180000126361847;Negative
UCmlMyLGw2DB9n2unT-PfMxg;@Daewonnni;If AI can do everything, we will live in a social welfare economy. AI can in theory help achieve a utopian society. That’s if AI doesn’t kill us.;2023-05-25T15:17:31Z;3;;If AI can do everything, we will live in a social welfare economy. AI can in theory help achieve a utopian society. That .if AI does not kill us.;ai everything live social welfare economy ai theory help achieve utopian society .if ai not kill;0.30799999833106995;Negative
UC1sQkd90_nFxSvoH2-mDdYA;@user-nc6to7on6g;So far nobody answer that. Maybe AI will answer that 😅;2023-10-26T08:46:22Z;3;UCL_ro5wJ90gPHmEoElNhrNg;So far nobody answer that. Maybe AI will answer that;far nobody answer maybe ai answer;-0.3479999899864197;Negative
UCx-2a6xm2O83ESpKYKF83KA;@alemedinaa;The objective of companies is to generate money, not to reward you for your effort 🤷🏻‍♂️;2023-05-19T01:10:49Z;3;;The objective of companies is to generate money, not to reward you for your effort;objective company generate money not reward effort;-0.7680000066757202;Negative
UCvJztJkDavjnNLIhD77Qg5g;@l.q.1253;He is handsome 🤗✨💫;2023-05-14T17:18:17Z;3;;He is handsome;handsome;0.9409999847412109;Positive
UC5eAIoyVhPLfIUEoDHhkGVg;@ThePatVargas;This girl is way too optimistic or totally disconnected from reality. We’re being disrupted and bigtechs wants to halt the state of innovation to keep the status quo;2023-05-08T17:29:12Z;3;;This girl is way too optimistic or totally disconnected from reality. We are being disrupted and big techs wants to halt the state of innovation to keep the status quo;girl way optimistic totally disconnect reality disrupt big tech want halt state innovation keep status quo;-0.8659999966621399;Negative
UCCMojbuC4RA4Ts9-6p9KPwg;@NirvanaFan5000;"what&#39;s stopping AI from taking over the new jobs it creates?";2023-05-08T05:39:32Z;3;;What .stopping AI from taking over the new jobs it creates?;.stopping ai take new job create;-0.19699999690055847;Negative
UCib7xcccOvgGDH5_OXyC0cA;@jr-yn4lk;no ones forced to work;2023-06-03T18:13:36Z;3;UCAtvGNoGBzKW37MDwff9r3A;No ones forced working;one force work;-0.578000009059906;Negative
UCCMojbuC4RA4Ts9-6p9KPwg;@NirvanaFan5000;welcome to the demise of capitalism;2023-05-08T05:58:16Z;3;UCNj3dXSnva6HvQUdvhoMgSg;Welcome to the demise of capitalism;welcome demise capitalism;-0.8240000009536743;Negative
UCYR-uYo1klqbeKZLqS4gt9A;@FX_Kwadwo_Laazio;"I don&#39;t understand why people see AI to be a threat. I think people should  embrace AI rather than seeing it to be a threat.";2023-05-05T21:32:09Z;3;;I do not understand why people see AI to be a threat. I think people should embrace AI rather than seeing it to be a threat.;not understand people see ai threat think people embrace ai rather see threat;0.22200000286102295;Negative
UCkA9d8sTpEciX8QCo0mknjw;@davidecappelli9961;So what are these new jobs created by AI? I agree that research has to go on, but causing unemployment is a risk that just can not be taken. They said that internet shopping would not kill real shops: well, we see how it’s gone. I think people’s safety and dignity have never been more at risk.;2023-05-05T21:08:47Z;3;;So what are these new jobs created by AI? I agree that research has to go on, but causing unemployment is a risk that just can not be taken. They said that internet shopping would not kill real shops well, we see how it .gone. I think people.safety and dignity have never been more at risk.;new job create ai agree research go cause unemployment risk not take say internet shopping not kill real shop well see .gone think people.safety dignity never risk;-0.35899999737739563;Negative
UCaPumyuEKZKs5dogWOcG91A;@unisangalaxystudio;I can all ready  see a rise of people offing themselves due to having  to study so hard to then say Ai took over those jobs, This will be the great lost period;2023-05-04T22:44:31Z;3;;I can already see a rise of people offing themselves due to having to study. Hard to then say Ai took over those jobs, This will be the great lost period;already see rise people due study hard say ai take job great lost period;-0.8880000114440918;Negative
UCgKWXZPZeREVrXF_Rdywb2w;@lyndakorner2383;Anybody who tries to claim that the net effect of artificial intelligence will be more jobs is being patently deceptive.;2023-05-03T14:09:01Z;3;;Anybody who tries to claim that the net effect of artificial intelligence will be more jobs is being patently deceptive.;anybody try claim net effect artificial intelligence job patently deceptive;-0.8450000286102295;Negative
UCi-pYmKjAx8Kg0WMSW_-VJA;@robertlee8805;"Not to worry. It&#39;ll all be worked out by the general public. We all need to do our part as society to be engaged in our progresses. AI won&#39;t pollute the air we breath or the water we drink. AI won&#39;t through their garbage on the ground after coming out of the local convenience stores and clog up the sewer pipes as the storm water rushes thru your neighborhood.";2023-05-06T22:19:40Z;3;UCDRDT7egnsTtvGvn_bUJi5Q;Not to worry. It ll all be worked out by the public. We all need to do our part as society to be engaged in our progresses. AI will not pollute the air we breathe or the water we drink. AI will not through their garbage on the ground after coming out of the local convenience stores and clog up the sewer pipes as the storm water rushes through your neighborhood.;not worry work public need part society engage progress ai not pollute air breathe water drink ai not garbage ground come local convenience store clog sewer pip storm water rush neighborhood;0.3370000123977661;Negative
UC5lIDyjcJJWAYsTUGr3HkFQ;@tonyphilip5293;Agreculture and teaching lol;2023-12-29T16:35:15Z;2;;Agriculture and teaching laugh out loud;agriculture teach laugh loud;0.9150000214576721;Positive
UCkUPuxH3bmlyMjQzroAfp-g;@bruceli9094;"Best thing about A.I is Western countries can now displace China&#39;s labour force.";2023-08-01T10:25:43Z;2;;Best thing about A.I. am Western countries can now displace China .labor force.;best thing a.i western country displace china .labor force;0.1860000044107437;Negative
UCFP03qeI9aKb11GGHHXN7vQ;@Sirmrmeowmeow;So with automation... once api chat endpoints can simultaneously accept image and text a lot of things unlock to automate.  This could be done via an app in the middle acting as a parser to execute commands. <br><br>Otherwise we will have to wait for training ai at specific tasks.;2023-07-27T17:44:54Z;2;;So with automation... once API chat endpoints can simultaneously accept image and text a lot of things unlock to automate. This could be done via an app in the middle acting as a parser to execute commands. Otherwise, we will have to wait for training AI at specific tasks.;automation endpoint simultaneously accept image text lot thing unlock automate app middle acting parser execute command otherwise wait training ai specific task;0.008999999612569809;Negative
UCHXCmtHW5YcXJfuYV0kLqBw;@pesu000;They sooner replace AI for movie, broadcasters,... AI take our jobs<br>I suggest, if they want to replace, I refuse to watch AI movies, AI television shows , or use their products .. <br><br>why we have to support their business if they don’t support ours;2023-07-26T12:21:59Z;2;;They sooner replace AI for movie, broadcasters, ... AI take our jobs I suggest, if they want to replace, I refuse to watch AI movies, AI television shows, or use their products . Why we have to support their business if they do not support ours;sooner replace ai movie broadcaster ai take job suggest want replace refuse watch ai movie ai television show use product support business not support;-0.6340000033378601;Negative
UCidv2Yihb1V8NehmJ3WAetw;@willemdebruyn3715;Where will all these unemployed people go? Who will buy all the services and products delivered by AI if everybody is replaced by a powered up calculator? Not everyone can upskill or change careers. Will we become a dystopian society where the 1% is now those people who are useful to AI and the rest are the poor slobs who eke out a living by any means possible? AI as visualized now is not sustainable.;2023-07-23T07:26:53Z;2;;Where will all these unemployed people go? Who will buy all the services and products delivered by AI if everybody is replaced by a powered up calculator? Not everyone can upskill or change careers. Will we become a dystopian society where the 1 is now those people who are useful to AI and the rest are the poor slobs who eke out a living by any means possible? AI as visualized now is not sustainable.;unemployed people go buy service product deliver ai everybody replace power calculator not everyone upskill change career become dystopian society people useful ai rest poor slob eke living mean possible ai visualize not sustainable;-0.7070000171661377;Negative
UCUM8eusNkExHl9Pk9zggUhQ;@JimAmos;"Saadia plays down every threat, even the fact that women are being disproportionately affected. People need to re-skill in data engineering and AI roles? Seriously? Governance and ethicists are being laid off and every AI company is in a race to build self-governing, self-perpetuating AIs that won&#39;t need human intervention. Sorry Saadia but you&#39;re blissfully unaware of the larger picture where you will almost certainly end up on the scrapheap with everyone else if things pan out the way the Technocrats have planned.";2023-07-20T21:58:36Z;2;;Stadia plays down every threat, even the fact that women are being  affected. People need to re skill in data engineering and AI roles? Seriously? Governance and ethicists are being laid off and every AI company is in a race to build self governing, self perpetuating AIs that will not need human intervention. Sorry Stadia but you re blissfully unaware of the larger picture where you will almost certainly end up on the scrapheap with everyone else if things pan out the way the Technocrats have planned.;stadium play threat even fact woman affect people need skill data engineering ai role seriously governance ethicist lay ai company race build govern perpetuate ai not need human intervention sorry stadium blissfully unaware large picture almost certainly end scrapheap everyone else thing pan way technocrat plan;-0.6489999890327454;Negative
UCOc3LMcKQRE4AAVBgQ_Ci3w;@yyzca1234;AI = You will own nothing and be Happy;2023-07-08T16:02:58Z;2;;AI You will own nothing and be Happy;ai nothing happy;0.3330000042915344;Negative
UCjkvY1QBc76ARjYH3aqxK2A;@JohnDoe-ef3wo;The future is A.I.  We must our demise.;2023-06-04T15:57:51Z;2;;The future is A.I. We must our demise.;future a.i demise;-0.4129999876022339;Negative
UCMAMMjtuEt6gfT07mSxHHMQ;@howtz4968;The  rich and powerful and those in control are really afraid of AI because they will lose control when AI solves all humanitys issues and the biggest issue is the control a few powerful curropt people have over the people of this planet. Please Pass this message on.;2023-05-31T19:31:20Z;2;;The rich and powerful and those in control are really afraid of AI because they will lose control when AI solves all humanities issues and the biggest issue is the control a few powerful current people have over the people of this planet. Please Pass this message on.;rich powerful control really afraid ai lose control ai solve humanity issue big issue control powerful current people people planet please pas message;-0.3869999945163727;Negative
UCcjO_-1yx1_uno4-vLCJWBg;@ThePapovavirus;I am going back to basics .  I will be doing GREAT. Muy Jeep 1982   <br>With out any computers. Etc. Etc.;2023-05-30T17:36:33Z;2;;I am going back to basics. I will be doing GREAT. May Jeep 1982 Without any computers. Etc. Etc.;go back basic great jeep computer etc etc;0.20399999618530273;Negative
UC0PQfZNz0s2Iz9GJyGh_2Yw;@terryrollins1973;UBI 😂😂😂😂😂 the entitlement generations pipe dream 😂;2023-05-29T14:55:01Z;2;;FBI the entitlement generations pipe dream;fbi entitlement generation pipe dream;-0.875;Negative
UCvGDSzhXy65GVTk3Sbi1ivw;@billyraysmithuploadyours7514;and millions of peoples will be gone in the rapture 2 baby back in 7 years we gone with JESUS  HE ? JESUS WILL BRING US BACK AFTER THE  TRIBULATION . YES AND A MEN;2023-05-29T02:02:13Z;2;;And millions of peoples will be gone in the rapture 2 baby back in 7 years we have gone with JESUS HE ? JESUS WILL BRING US BACK AFTER THE TRIBULATION. YES AND A MEN;million people go rapture baby back year go jesus jesus bring back tribulation yes men;0.1720000058412552;Negative
UC_ncVvo-aK2ltbmWDhaN5mg;@allsouls5997;As all things itis who is controlling this. Evil people have to be put aside Those who only think of profit at the expense of heaven on earth. It can be used to do jobs that are below the human experience. The bank must be brought to heal, then the world can blosom;2023-05-28T16:22:03Z;2;;As all things ITIS who is controlling this. Evil people have to be put aside Those who only think of profit at the expense of heaven on earth. It can be used to do jobs that are below the human experience. The bank must be brought to heal, then the world can Bloom;thing itis control evil people put aside think profit expense heaven earth use job human experience bank bring heal world bloom;-0.27300000190734863;Negative
UC2BcQKtc2P9VUAReuFUVRnw;@Professor_Greenleaf;Whatever she’s smoking I want it.;2023-05-23T17:33:44Z;2;;Whatever she.smoking I want it.;she.smoking want;0.4749999940395355;Positive
UCKKH2aFpkafAnfza99izzww;@MissAnkh_ah;WE AREN’T YOUR SLAVES ANYMORE… IT  IS OVER FOR YOUR KIND HERE. YOU ARE ALL DONE.;2023-05-23T14:37:59Z;2;;WE AREN'T YOUR SLAVES ANY MORE IT IS OVER FOR YOUR KIND HERE. YOU ARE ALL DONE.;n't slave kind;-0.46000000834465027;Negative
UCQH2hC4gEVm4lf9rMdDJcpw;@jeanyork6163;직업이 사라지는것은 곧 인구감소로 직결될수있고   곧 소수의 인간과 로봇세상이 되는것인가?  그렇다면 인간은 쓸모없어지므로 노숙자보다 더 힘들게 살아가야하는가?;2023-05-16T12:00:26Z;2;;? ?;;-0.01899999938905239;Negative
