id;name;text;time;likes;reply;CleanedText;ProcessText;SentimentScore;ActualLabel
UCuHDcp7C0CfaD7lQkhSD2uA;@casualgamer9075;Sorry but I’m not as enthusiastic about AI. I believe it will lower the need for software engineers and human design creativity will be taken out of the equation.;2023-11-21T14:12:45Z;117;;Sorry but I am not as enthusiastic about AI. I believe it will lower the need for software engineers and human design creativity will be taken out of the equation.;sorry not enthusiastic ai believe lower need software engineer human design creativity take equation;-0.8019999861717224;Negative
UC-atmMBI6eAFufNU--bFWEw;@PracticalAI_;@@JimMilton1 that is the problem, if you use to prepare the data the quality will not improve…;2023-11-25T08:01:28Z;74;UC-atmMBI6eAFufNU--bFWEw;That is the problem, if you used to prepare the data the quality will not improve;problem use prepare data quality not improve;-0.8510000109672546;Negative
UCKaDNOo5V9_W6Z5_foMu3pw;@ba0cbmft;From a Senior Software Engineer at a huge bank: AI is the future... but the future is pure garbage.  We are currently having a problem with people even understanding the basics of JSON and YAML and when you throw in an LLM engine that just regurgitates stupidity... well... we are all doomed.  Good luck, everyone.;2023-12-09T12:04:55Z;40;;From a Senior Software Engineer at a huge bank AI is the future... but the future is pure garbage. We are currently having a problem with people even understanding the basics of JSON and YAML and when you throw in an LLM engine that just regurgitates stupidity... well... we are all doomed. Good luck, everyone.;senior software engineer huge bank ai future future pure garbage currently problem people even understand basic json yaml throw llm engine regurgitate stupidity well doom good luck everyone;-0.2759999930858612;Negative
UCvhXGE60Pgku1qMpmecp5ow;@hikemalliday6007;Ya Im worried about lowering the need for software engineers too, but i think we are quite a ways from that. Ive found that most people who preach that you will soon lose your code job to AI, are often selling something / inveested in the tech. But also, theres nothing we can do to stop it, so we may as well be ready .;2023-11-21T14:35:52Z;30;UCuHDcp7C0CfaD7lQkhSD2uA;Ya I am worried about lowering the need for software engineers too, but I think we are quite a ways from that. I have found that most people who preach that you will soon lose your code job to AI, are often selling something invested in the tech. But also, there is nothing we can do to stop it, We may as well be ready.;ya worry lower need software engineer think quite way find people preach soon lose code job ai often sell something invest tech also nothing stop well ready;-0.5130000114440918;Negative
UCzZMznsFUD6OBIgSAak-4lA;@JimMilton1;"Apparently AI is now creating it&#39;s own training data";2023-11-25T07:52:30Z;25;UC-atmMBI6eAFufNU--bFWEw;Apparently AI is now creating it .own training data;apparently create .own training data;0.07000000029802322;Negative
UC9gduejOMLyBr85x6l8qidw;@AccessAccess;"I think in the big picture, python is in a similar place to where BASIC was during the 80&#39;s or PASCAL was during the 90&#39;s.  But just looking at the differences between these three languages shows just how far we&#39;ve come.";2023-12-05T03:40:09Z;22;;I think in the big picture, python is in a similar place to where BASIC was during the 80 .or PASCAL was during the 90 . But just looking at the differences between these three languages shows just how far we ve come.;think big picture python similar place basic .or pascal look difference language show far come;0.2980000078678131;Negative
UC0tPG3PD8leyujC6OgkLhnw;@RM-xr8lq;"im a software engineer, not a programmer, and haven&#39;t written any code at work in a few months<br><br>when AI is able to replace the actual responsibilities of a software engineer, it will be capable of replacing any job";2023-12-02T21:49:05Z;13;;I am a software engineer, not a programmer, and have not written any code at work in a few months when AI is able to replace the actual  of a software engineer, it will be capable of replacing any job;software engineer not programmer not write code work month ai able replace actual software engineer capable replace job;-0.07900000363588333;Negative
UCGPGirOab9EGy7VH4IwmWVQ;@TravisMedia;DionLuna is right on. Python is very easy to pick up coming from JS.;2023-11-21T15:01:20Z;12;UCnuYYrZvwHkxrmsgdtC2VFA;Dion Luna is right on. Python is very easy to pick up coming from JS.;dion luna right python easy pick come j;0.5370000004768372;Positive
UCysc7VbqnTOBOUCngONDMJg;@stucatz1130;"These are good videos thank you, I am a 2nd degree CompSci career change guy in my 30s; these vids help w optimism and entrepreneurship";2023-12-01T16:56:04Z;9;;These are good videos thank you, I am a 2nd degree Comp Sci career change guy in my 30s these vids help w optimism and ;good video nd degree comp sci career change guy .these vids help w optimism;0.9449999928474426;Positive
UCyAe11lO6oVjM18mVZZWuxw;@martinb.279;"Thank you for this video. However, even if Python is going to be the industry standard, it won&#39;t be that relevant to be really, really good at python since ChatGPT and other LLMs are very proficient at writing Python code already and the speed at which they are getting better will increase with more CPU resources and additional Tweaks coming in the next two years. I think it is far more valueable to understand customer needs and be able to transfer that knowledge into what is needed to realize solutions that serve these needs. Hereby LLMs and other AI tools are good advisers but there is still someone needed to validate that they implemented the correct thing and correct them if needed and at some point also the knowledge that in case you need it to dive deeper into the code.";2023-11-25T12:21:28Z;9;;Thank you for this video. However, even if Python is going to be the industry standard, it will not be that relevant to be really, perfect at python since ChatGPT and other LLMs are very proficient at writing Python code already and the speed at which they are getting better will increase with more CPU resources and additional Tweaks coming in the next two years. I think it is far more valuable to understand customer needs and be able to transfer that knowledge into what is needed to realize solutions that serve these needs. Hereby LLMs and other AI tools are good advisers, but there is still someone needed to validate that they implemented the correct thing and correct them if needed and at some point also the knowledge that in case you need it to dive deeper into the code.;thank video however even python go industry standard not relevant really perfect python chatgpt llm proficient write python code already speed get well increase cpu resource additional tweak come next year think far valuable understand customer need able transfer knowledge need realize solution serve need hereby llm ai tool good adviser still someone need validate implement correct thing correct need point also knowledge case need dive deeper code;0.46399998664855957;Positive
UCdGzlV5z2lVpgwleeyl7J3A;@kallme-kami8292;"I really appreciate this video. There is so much doomerism in the tech space right now and this is a genuinely uplifting thing to hear. There&#39;s still a chance, you just have to position yourself correctly as always";2024-01-12T05:22:38Z;8;;I really appreciate this video. There is. Much isomerism in the tech space right now and this is a genuinely uplifting thing to hear. There .still a chance, you just have to position yourself correctly as always;really appreciate video much isomerism tech space right genuinely uplifting thing hear .still chance position correctly always;0.4869999885559082;Positive
UCbdeDJ7_zoy924sEVijEx-w;@threlonmusketeers9371;BAs getting paid more than devs? Lol, she’s lying/confused;2023-12-03T07:25:58Z;8;UCikKdqqNW2g5HfpTMaJJsHQ;BA is getting paid more than devs? laughing out loud, she.lying confused;ba get pay devs laugh loud she.lying confuse;-0.26899999380111694;Negative
UCiTCSpN1ONI7zttg6o-jSBw;@danielmorillo8953;If ai is cheaper and better even filling senior positions, the only job left will be entrepreneur. Ai can help with that too. So output will go up tremendously as supply constraints vanish. Our only limitation would be time to consume.;2023-12-10T20:50:31Z;7;;If AI is cheaper and better even filling senior positions, the only job left will be entrepreneur. Ai can help with that too. So output will go up tremendously as supply constraints vanish. Our only limitation would be time to consume.;ai cheap good even fill senior position job leave entrepreneur ai help output go tremendously supply constraint vanish limitation time consume;0.2409999966621399;Negative
UCLnmeIM9l9dL8CZTSl49zLw;@timlinator;I have mostly been full stack Java, JavaScript, PHP, Python, SQL but have also done work with Analytics and Data warehouses with Python, SQL, Java, ETL;2023-12-04T12:55:22Z;7;;I have mostly been full stack Java, JavaScript, PHP, Python, SQL but have also done work with Analytics and Data warehouses with Python, SQL, Java, ETL;mostly full stack java javascript php python sql also work analytics data warehouse python sql java etl;0.019999999552965164;Negative
UC-tx4-ia-bZdbmY_iUYHr0g;@asov4151;Ok?;2023-12-10T18:12:51Z;7;UCLnmeIM9l9dL8CZTSl49zLw;Ok?;ok;0.02800000086426735;Negative
UC7KZQljg8KNa8f7to_hakkA;@nifftbatuff676;"Since everyone is moving to python, it&#39;s the good time to move away from python. 😂😂😂";2023-11-23T17:37:01Z;7;;Since everyone is moving to python, it .the good time to move away from python.;everyone move python .the good time move away python;0.006000000052154064;Negative
UCjU71c4HD3yvGfByoE5y0pw;@aipujols;"Thanks Travis, great video, and I&#39;ve been grinding my Python skills for quite some time, hope it all pays off soon!";2023-11-22T01:46:26Z;7;;Thanks, Travis, great video, and I ve been grinding my Python skills for quite some time, hope it all pays off soon!;thanks travis great video grind python skill quite time hope pay soon;0.949999988079071;Positive
UChSd5jP9vyVjQIKx2C-Ne5w;@marknthetrails7627;I took a year of computer programing back maybe before you were born but life took me a different path, retired and thinking I need a winter hobby. thanks, worth a sub...👍✌🖖🥃;2024-02-12T18:26:46Z;6;;I took a year of computer programming back maybe before you were born, but life took me a different path, retired and thinking I need a winter hobby. Thanks, worth a sub...;take year computer program back maybe bear life take different path retire think need winter hobby thanks sub;0.48399999737739563;Positive
UCCNVbnwRxt4V1miUkPe01gg;@howl404;"@@simpsimperson73 From the creator of &quot;self driving cars this year&quot;, i believe in it";2023-11-26T17:30:34Z;6;UCkcozAPEy5Dr2DqzhtAtsZQ;From the creator of self driving cars this year , I believe in it;creator self drive car year believe;0.9539999961853027;Positive
UCDeG_726Bphb6tVrFeNFExA;@andredelacerdasantos4439;"I&#39;m a junior dev and i just got a job at a small AI consulting company. Maybe this guy is onto something";2023-12-01T12:23:55Z;5;;I m a junior dev and I just got a job at a small AI consulting company. Maybe this guy is onto something;junior dev get job small ai consult company maybe guy something;0.41200000047683716;Negative
UCBIZhZsDib56fikx4nRNRYw;@trykozmaksym;"As if there&#39;s such thing as &quot;pure python developer&quot; - it&#39;s never about python, or any other language, it&#39;s about freaking data, design, structure, cloud, and so on... There&#39;s NO market for pure python.";2024-01-02T00:19:24Z;5;UCNeFAeyjORUzOgecN7GpnNg;As if there .such thing as pure python developer it .never about python, or any other language, it .about freaking data, design, structure, cloud, and. On... There .NO market for pure python.;.such thing pure python developer .never python language .about freak data design structure cloud .no market pure python;-0.1599999964237213;Negative
