id;name;text;time;likes;reply;CleanedText;ProcessText;SentimentScore;ActualLabel
UCU69yv-g3siseyR13be-8WA;@mikeywatson1862;"If you thought there wasn&#39;t enough B.S. In The world....";2023-12-12T18:13:16Z;58;;If you thought there was not enough B.S. In The world....;think not enough b.s world ....;-0.3970000147819519;Negative
UC8qHGjCFiuu5ZBCoEuSWHtQ;@brandon3872;"In the constant search for greater efficiency, quality of life diminishes and people are just seen as &quot;consumers&quot;. Sad.";2023-12-12T13:27:30Z;17;;In the constant search for greater efficiency, quality of life diminishes and people are just seen as consumers . Sad.;constant search great efficiency quality life diminishes people see consumer sad;-0.8920000195503235;Negative
UCB_pnIDrplOB1YNA2B9v0xg;@Adrian-qp8dm;"BIll Hick&#39;s opinion on marketers was right. Internet was great when it was my friends posting stuff without concern of it being an advertisement. Now all I see on social media, even from my friends, ads. All ads. So I don&#39;t use it much anymore. If I do I&#39;m hyper aware I&#39;m opening my advertisement viewing apps.";2024-02-14T13:19:06Z;13;;Bill Hick .opinion on marketers was right. Internet was great when it was my friends posting stuff without concern of it being an advertisement. Now all I see on social media, even from my friends, ads. All ads. So I do not use it much anymore. If I do I m hyper aware I m opening my advertisement viewing apps.;bill hick .opinion marketer right internet great friend post stuff concern advertisement see social medium even friend ad ad not use much anymore hyper aware open advertisement view apps;-0.4230000078678131;Negative
UCjgf6G4h6kcrP-jw0WfdWiA;@BernhardWelzel;I predict the future: a director LLM with a a small army of LLM specialist will make most of marketing functions obsolete in the next 3-5 years because it will outperform most marketers for a fraction of the costs. Leadership does not want creativity - they want outcomes.;2023-12-12T17:43:46Z;12;;I predict the future a director LLM with a small army of LLM specialist will make most marketing functions obsolete in the next 3 5 years because it will outperform most marketers for a fraction of the costs. Leadership does not want creativity they want outcomes.;predict future director llm small army llm specialist make marketing function obsolete next year outperform marketer fraction cost leadership not want creativity want outcome;0.012000000104308128;Negative
UC_S4wdYDhzbVupLZm5m31rg;@allhailthelegs;It actually was helpful, thanks;2023-12-14T03:16:52Z;7;UCapazjrtP0lliTM4YDkY0nA;It actually was helpful, thanks;actually helpful thanks;0.9480000138282776;Positive
UCEGMDNg2zBA9jiPJtYec_iw;@TomasRamoska;My brain is blocking all advertisements and marketing I stopped watching this video halfway. To much content to consume 😂 NEXT.;2023-12-12T13:04:22Z;7;;My brain is blocking all advertisements and marketing I stopped watching this video halfway. Too much content to consume NEXT.;brain block advertisement marketing stop watch video halfway much content consume next;-0.878000020980835;Negative
UCP9iherfDx9Cd12ikfVBp6w;@jan-pieter3695;Marketing was a waste of human talent anyways so good riddance...;2023-12-12T13:30:58Z;6;;Marketing was a waste of human talent anyway. Good riddance...;marketing waste human talent anyway good riddance;-0.7710000276565552;Negative
UCl8YdiYIKZfvRbT33sWa7YA;@georgyzhukov6409;did autopilot replace pilots?;2024-03-05T23:07:55Z;5;UCxRtn99iGrTiiHNZnTgzgYA;Did autopilot replace pilots?;autopilot replace pilot;-0.04600000008940697;Negative
UCA2_GqjfVjurA-27Pj9Pxpw;@sirdiealot53;Maybe this will cause so much bullshit people will finally stop believing it. Maybe people will actually be critical of what they read. (Fat chance 😂);2023-12-20T07:41:32Z;5;UCU69yv-g3siseyR13be-8WA;Maybe this will cause. Much bullshit people will finally stop believing it. Maybe people will actually be critical of what they read. Fat chance;maybe cause much bullshit people finally stop believe maybe people actually critical read fat chance;-0.531000018119812;Negative
UCUo7gYl7OFWRCh4WUWdWwEA;@anonymoose-oUd2fcf;"I look forward to the downfall of &quot;marketing&quot; aka corporate propaganda.";2023-12-12T17:43:17Z;5;;I look forward to the downfall of marketing aka corporate propaganda.;look forward downfall market aka corporate propaganda;-0.5830000042915344;Negative
