id;name;text;time;likes;reply;CleanedText;ProcessText;SentimentScore;ActualLabel
UCnWtLwl4ENJyYTX7fC-CI5w;@NikoKun;"The thing about AI, that makes it different from past forms of automation, is this time we&#39;re automating human cognition, rather than merely strength or speed.. At some point, it&#39;s intelligence, capabilities and value to businesses, will outweigh that of humans who used to work those jobs. While a few new jobs may be created, they&#39;ll be a for a small minority, NOT the masses who&#39;ll be displaced by AI! There simply won&#39;t be enough jobs to go around for everyone, and we need to start redesigning our society, to remove jobs from the justifications for how we distribute basic resources to people. Plus, AI took years of data and content from everyone, to train it, so it should benefit everyone. If it takes away jobs, it should pay taxes to provide an AI Dividend to all of us!";2024-01-04T18:46:37Z;325;;The thing about AI, that makes it different from past forms of automation, is this time we re automating human cognition, rather than merely strength or speed. At some point, it .intelligence, capabilities and value to businesses, will outweigh that of humans who used to work those jobs. While a few new jobs may be created, they ll be a for a small minority, NOT the masses who ll be displaced by AI! There simply will not be enough jobs to go around for everyone, and we need to start redesigning our society, to remove jobs from the justifications for how we distribute basic resources to people. Plus, AI took years of data and content from everyone, to train it, It should benefit everyone. If it takes away jobs, it should pay taxes to provide an AI Dividend to all of us!;thing ai make different past form automation time automate human cognition rather merely strength speed point .intelligence capability value business outweigh human use work job new job create small minority not mass displace ai simply not enough job go around everyone need start redesign society remove job justification distribute basic resource people ai take year data content everyone train benefit everyone take away job pay tax provide ai dividend;-0.12999999523162842;Negative
UCMpmZIK92SKPDYTSO4STwSQ;@marcusmoonstein242;"The problem with predictive AI is that it bases its predictions on past patterns in the data. This means it&#39;s almost useless at spotting black swan events or predicting the performance of anything truly original.";2024-01-05T05:31:52Z;71;;The problem with predictive AI is that it bases it is predictions on past patterns in the data. This means it .almost useless at spotting black swan events or predicting the performance of anything truly original.;problem predictive ai base prediction past pattern data mean .almost useless spot black swan event predict performance anything truly original;-0.43700000643730164;Negative
UCA56fd6EFqvPnrrPzECPXfQ;@joshualobo5337;"I think the problem started way before generative idea. The idea of &#39;content&#39; for views and advertisement encouraged artists, filmmakers, practitioners of real artforms to become ambiguous &#39;creators&#39;. Take this video for example, stock clips and images are inserted to fill in the gaps between real and archival footage. They are unrelated, repetitive, yet we tolerate it because of the illusion of continuity the medium of video has. At some point it doesn&#39;t matter what we&#39;re listening to or watching, it becomes distilled to pure attention.";2024-01-08T08:16:32Z;64;;I think the problem started way before generative idea. The idea of content for views and advertisement encouraged artists, filmmakers, practitioners of real art forms to become ambiguous creators . Take this video for example, stock clips and images are inserted to fill in the gaps between real and archival footage. They are unrelated, repetitive, yet we tolerate it because of the illusion of continuity the medium of video has. At some point it does not matter what we re listening to or watching, it becomes distilled to pure attention.;think problem start way generative idea idea content view advertisement encouraged artist filmmaker practitioner real art form become ambiguous creator take video example stock clip image insert fill gap real archival footage unrelated repetitive yet tolerate illusion continuity medium video point not matter listen watch become distil pure attention;-0.2840000092983246;Negative
UCDvPyn2VPvJ3rOw0Vz21HGw;@leonardccto;Tom Cruise can now be the lead actor in action movies for another 50 years.;2024-01-06T05:06:44Z;64;;Tom Cruise can now be the lead actor in action movies for another 50 years.;tom cruise lead actor action movie year;0.9210000038146973;Positive
UC7sdTkESvNO5vOHKcCmvcJA;@ruebenjesse;Seems like AI will just make everything generic and appeal to the lowest common denominator;2024-01-05T16:04:28Z;50;;Seems like AI will just make everything generic and appeal to the lowest common denominator;seem ai make everything generic appeal low common denominator;-0.9490000009536743;Negative
UCXyd8G-xqE37wlQOklKqfdg;@OverlandExposure;So are humans though.;2024-01-05T06:15:55Z;48;UCMpmZIK92SKPDYTSO4STwSQ;So are humans though.;human;-0.0020000000949949026;Negative
UCz-Iqmnh75i7Z4kLKxbsOBg;@ModernAmplification;"&quot;musicians get paid per play&quot; is a myth.";2024-01-04T16:04:16Z;37;;Musicians get paid per play is a myth.;musician get pay play myth;-0.6740000247955322;Negative
UCSjM8KQarRAF-_INXR74kXg;@Anders01;Yes, AI will become huge in game development, I even believe that AI soon (within a few years) will be able to automatically generate a whole video game from a single prompt, all the way from coding to storyboarding and art design.;2024-01-06T09:00:16Z;33;;Yes, AI will become huge in game development, I even believe that AI soon within a few years will be able to automatically generate a whole video game from a single prompt, all the way from coding to story boarding and art design.;ai become huge game development even believe ai soon year able automatically generate whole video game single prompt way cod story boarding art design;0.7360000014305115;Positive
UCa8_1Gu61gGsTtUW1c88ZTg;@pentapox9665;"Ok, everyone, we are concerned about jobs...but shouldn&#39;t we also be concerned about the quality of art and its effect on culture?  There has been a noticeable decline in the quality of film, video, and music.  Are these tools enhancing the quality of art, or are they just making the processes easier and faster?  What does an easier, faster process mean in terms of art quality?  If the present is any indication, then we will be assaulted with tons of low effort, low quality junk.  Not better, just more and worse.";2024-01-04T15:57:05Z;32;;Ok, everyone, we are concerned about jobs...but shouldn't we also be concerned about the quality of art, and it is effect on culture? There has been a noticeable decline in the quality of film, video, and music. Are these tools enhancing the quality of art, or are they just making the processes easier and faster? What does an easier, faster process mean in terms of art quality? If the present is any indication, then we will be assaulted with tons of low effort, low quality junk. Not better, just more and worse.;ok everyone concern job n't also concern quality art effect culture noticeable decline quality film video music tool enhance quality art make process easy faster easy fast process mean term art quality present indication assault ton low effort low quality junk not well bad;-0.46000000834465027;Negative
UCBejynvw0EeTUBHh6FybRgQ;@tomshackell;"To me this is exactly the right question. Automation marches on just as it has for the last 200 years, every year more things are automated that previously had to be done by a person. In my mind this tide is inevitable, trying to hold it back is a waste of time. However, your question is the right one: how will we share the spoils? AI could be something that leads to a life of luxury &amp; leisure for all. Or it could impoverish most and enrich just a tiny minority. The real question here is how we can make sure it benefits everyone.";2024-01-04T21:45:01Z;28;UCnWtLwl4ENJyYTX7fC-CI5w;To me this is exactly the right question. Automation marches on just as it has for the last 200 years, every year more things are automated that previously had to be done by a person. In my mind this tide is inevitable, trying to hold it back is a waste of time. However, your question is the right one how will we share the spoils? AI could be something that leads to a life of luxury leisure for all. Or it could impoverish most and enrich just a tiny minority. The real question here is how we can make sure it benefit is everyone.;exactly right question automation march last year year thing automate previously person mind tide inevitable try hold back waste time however question right share spoil ai something lead life luxury leisure impoverish enrich tiny minority real question make sure benefit everyone;0.1120000034570694;Negative
