id;name;text;time;likes;reply;CleanedText;ProcessText;SentimentScore;ActualLabel
UCOgDZ1gsUJos7uX2nKjG-MQ;@adolphgracius9996;Here 7months into the future and I bet you over 75% of these people are freaking out right now;2023-11-08T00:03:54Z;17;;Here 7 months into the future and I bet you over 75 of these people are freaking out right now;month future bet people freak right;-0.75;Negative
UCsUwl79KeTtNzQamy-zl_Rg;@200Das;With many of them confidently staring at the camera and saying “AI can’t do my job”, im guessing this video is not gonna age well. 😂;2023-06-09T08:26:44Z;6;;With many of them confidently staring at the camera and saying AI can not do my job, I am guessing this video is not going to age well.;many confidently star camera say ai not job guess video not go age well;-0.8730000257492065;Negative
UC5Q7Nkl4DrxF2Fb2caDHubQ;@hattiehall8939;Funny how the only job ai can’t take over at the moment are minimum wage, makes you think.;2023-08-13T02:20:13Z;5;;Funny how the only job AI can not take over at the moment are minimum wage, makes you think.;funny job ai not take moment minimum wage make think;-0.5920000076293945;Negative
UC8Ku085p0uO9NnQWKd59Vqw;@solarispramoedya2441;"As a translator the machine translation is a very useful and helpful tool to make my job more efficient, sometimes I&#39;m amazed and a bit scared of how well it translates and how natural it sounds with the help of translation memory, but it tends to make major and critical errors instead, especially with the product names and culture-related materials, so I can lay back for a bit (for now) lol, although it still scares me and overwhelms me sometimes 😂";2023-11-27T08:52:54Z;4;;As a translator the machine translation is a very useful and helpful tool to make my job more efficient, sometimes I m amazed, and a bit scared of how well it translates and how natural it sounds with the help of translation memory, but it tends to make major and critical errors instead, especially with the product names and culture related materials, I can lay back for a bit for now laugh out loud, although it still scares me and overwhelms me sometimes;translator machine translation useful helpful tool make job efficient sometimes amaze bit scared well translate natural sound help translation memory tend make major critical error instead especially product name culture relate material lay back bit laugh loud still scar overwhelm sometimes;0.0010000000474974513;Negative
UCJeNLMuAzLVcNEXTlWQI3Zw;@peachycats;they should do it again now but with GPT-4 as it has improved. it can read documents, create better images, surf the web, etc;2024-01-20T23:55:54Z;3;;They should do it again now but with GPT 4 as it has improved. It can read documents, create better images, surf the web, etc;gpt improve read document create good image surf web;0.828000009059906;Positive
UCGzUY8bh4MHYnSolho2bdlg;@hrdyondrej;This is actually very outdated now.;2024-01-17T16:05:37Z;3;;This is actually very outdated now.;actually outdated;-0.8510000109672546;Negative
UCIks8XsLDtaqbkzFl7Wf6KA;@Nole2701;"<a href=""https://www.youtube.com/watch?v=tTagNMmzgQo&amp;t=612"">10:12</a> There is no such thing as a &quot;fat burning workout&quot;. Fat loss is entirely achieved through caloric deficits.";2023-09-29T22:42:07Z;3;;a ref There is no such thing as a fat burning workout . Fat loss is entirely achieved through caloric deficit is.;ref thing fat burning workout fat loss entirely achieve caloric deficit;-0.2800000011920929;Negative
UCMHfsZ1-bRkkKXqzBCwEoJw;@Goodvids101;Keep lying to yourself..;2023-08-19T07:35:17Z;3;;Keep lying to yourself.;keep lying;-0.9480000138282776;Negative
UC915PJjcAMjwuYpHeY0THWQ;@kechoYT;<b>ChatGPT has been improving</b> Software engineer, Graphic designer, Screenwriter,<br>Journalist, Copywriter are replaced next 5 years;2023-08-01T03:52:30Z;3;;ChatGPT has been improving Software engineer, Graphic designer, Screenwriter, Journalist, Copywriter are replaced next 5 years;chatgpt improve software engineer graphic designer screenwriter journalist copywriter replace next year;0.32600000500679016;Negative
UCO3jgmjOpCCSaVAJbZmekVQ;@micahwilliams1826;They found the most insufferable, out of touch people they could find.;2023-06-07T08:55:25Z;3;;They found the most insufferable, out of touch people they could find.;find insufferable touch people find;-0.9079999923706055;Negative
UCvMIjdDFA29DMtXGQjluVug;@emazio4122;The copywriter is the most defensive, we all know why. And the influencer is the dumbest, after I heard her arguments, I hope she is replaced the first.;2023-06-05T23:54:51Z;3;;The copywriter is the most defensive, we all know why. And the influencer is the dumbest, after I heard her arguments, I hope she is replaced the first.;copywriter defensive know influencer dumbest hear argument hope replace first;-0.7900000214576721;Negative
UCbYspyBgA_DeeMm2Lgr2i2g;@attackhelicopter-up3dh;I would advise the screenwriter to ask this to sora, i think her mouth would drop.;2024-04-06T17:52:23Z;2;;I would advise the screenwriter to ask this to sort, I think her mouth would drop.;advise screenwriter ask sort think mouth drop;-0.7549999952316284;Negative
UCXpK7B21P2iKsAqicJMEo5g;@yairramirez7214;If they do a video about this right now probably 80% of the people of this video now are unemployed because AI;2024-03-20T17:38:51Z;2;;If they do a video about this right now probably 80 of the people of this video now are unemployed because AI;video right probably people video unemployed ai;0.03700000047683716;Negative
UCkUWYNWZZrYCilhpuEuHGLg;@EstrogenSingularity;You should redo this every 2 years;2024-02-29T04:02:38Z;2;;You should redo this every 2 years;redo year;0.014000000432133675;Negative
UC812OfDCbv-DqPmVykjsGtg;@tayfunaltanov5166;When i see their arguments now in February 2024, i feel how quick their points outdated;2024-02-25T05:22:23Z;2;;When I see their arguments now in February 2024, I feel how quick their points outdated;see argument february feel quick point outdated;-0.9020000100135803;Negative
UCZ7JjR6dYZlLghTVsQajPgw;@Inspivast;This doesnt answer the question if ai can take over their job. Ai can and will take over their job. This only showes that they dont know how to create quality prompts.;2023-12-17T22:12:19Z;2;;This does not answer the question if AI can take over their job. Ai can and will take over their job. This only shows that they do not know how to create quality prompts.;not answer question ai take job ai take job show not know create quality prompt;-0.4259999990463257;Negative
UC0fwJUx9sYg4_2P5BGxSSCA;@suffolk6311;The AI is purposely undermining itself so we can feel secure and let our guard down.;2023-12-14T06:28:23Z;2;;The AI is purposely undermining it itself. We can feel secure and let our guard down.;ai purposely undermine feel secure let guard;0.014999999664723873;Negative
UCwdJxMNdwQNpFcUb1M4lWcA;@aqwaa3057;Some of these people are just delusional to think that AI couldnt replace them. Its gonna improve in no time.;2023-12-11T22:55:04Z;2;;Some of these people are just delusional to think that AI could not replace them. It is going to improve in no time.;people delusional think ai not replace go improve time;-0.06800000369548798;Negative
UC0YpVHoOQ33SOze5aoKOhwQ;@rafaelvidaldupuy119;"I don&#39;t know if they realized that the most important point is that the AI may not be able to permorfm at a professional level in all those jobs, but was able to be close in some of them. We could conclude that AI kinda knew how to do around 18 jobs. Now the other way around. Can any of those people kinda do 18 jobs at a time? That&#39;s what is scary. Right now, AI has just started growing. Let&#39;s wait a couple of years and see what happens.";2023-12-08T23:58:16Z;2;;I do not know if they realized that the most important point is that the AI may not be able to perform at a professional level in all those jobs, but was able to be close in some of them. We could conclude that AI kind of new how to do around 18 jobs. Now the other way around. Can any of those people kind of do 18 jobs at a time? That .what is scary. Right now, AI has just started growing. Let .wait a couple of years and see what happens.;not know realize important point ai not able perform professional level job able close conclude ai kind new around job way people kind job time scary right ai start grow let .wait couple year see happen;-0.02800000086426735;Negative
UCaDYhnIcMSEVOy-W6zKntvw;@theinternetlawyer7126;"<a href=""https://www.youtube.com/watch?v=tTagNMmzgQo&amp;t=768"">12:48</a> already proven by a certain kweb- feller";2023-12-02T20:41:07Z;2;;a ref already proven by a certain web feller;ref already prove certain web feller;-0.003000000026077032;Negative
UC9CGYWQ3G8hIutIxwZ0xmHw;@hosseinhj9056;The problem will be highly specialized and evolved ai, this is just a start, in 10 years, ai will do their job 100000000 times better;2023-11-11T19:01:09Z;2;;The problem will be highly specialized and evolved AI, this is just a start, in 10 years, AI will do their job 100000000 times better;problem highly specialized evolved ai start year ai job time well;0.21400000154972076;Negative
UCnIqF8VJcWbpLEcvOXpFN1g;@carkawalakhatulistiwa;"<a href=""https://www.youtube.com/watch?v=tTagNMmzgQo&amp;t=101"">1:41</a> not more";2023-10-06T03:17:52Z;2;;a ref not more;ref not;-0.4580000042915344;Negative
UCNXq-U0N8nu6UeSqEMhrdSw;@UnrealApe;Brutal. Try the copywriters prompt in GPT4 it comes up with great ideas;2023-10-04T12:39:20Z;2;;Brutal. Try the copywriters prompt in GPT4 it comes up with great ideas;brutal try copywriter prompt gpt come great idea;0.04699999839067459;Negative
UCJmsKiVI_3cd3H0tp_HZFlw;@jhouser972;In the AI’s defense, this is misleading. Where is training the model, asking for corrections, regenerating responses, etc.? <br>Very few professionals can answer a complicated question perfectly on the first try, yet they hold AI to that standard. 🤦🏻‍♂️;2023-09-03T04:21:26Z;2;;In the AI.defense, this is misleading. Where is training the model, asking for corrections, regenerating responses, etc.? Very few professionals can answer a complicated question perfectly on the first try, yet they hold AI to that standard.;ai.defense mislead train model ask correction regenerate response professional answer complicated question perfectly first try yet hold ai standard;-0.07999999821186066;Negative
UCsEUocsFZFZ-9cuqUI9qp1Q;@liamahlborg2647;AI is gonna kill para legal;2023-08-23T07:23:40Z;2;;AI is going to kill para legal;ai go kill para legal;-0.8529999852180481;Negative
UCpF9YZjywK8AlTTVaoL7NAw;@donussef12;Lol graphic designer;2023-08-01T11:50:56Z;2;;laughing out loud graphic designer;laugh loud graphic designer;0.9300000071525574;Positive
UCSgJHXwaD5BR_H0fu6dRcQQ;@danielndobe1257;Except for the doctor the AI could do many of these very well given a good prompt.;2023-07-26T12:40:32Z;2;;Except for the doctor the AI could do many of these very well given a good prompt.;doctor ai many well give good prompt;0.15800000727176666;Negative
UCHXCmtHW5YcXJfuYV0kLqBw;@pesu000;They sooner replace AI for movie, broadcasters,... AI take our jobs<br>I suggest, if they want to replace, I refuse to watch AI movies, AI television shows , or use their products .. <br><br>why we have to support their business if they don’t support ours;2023-07-26T12:24:05Z;2;;They sooner replace AI for movie, broadcasters, ... AI take our jobs I suggest, if they want to replace, I refuse to watch AI movies, AI television shows, or use their products . Why we have to support their business if they do not support ours;sooner replace ai movie broadcaster ai take job suggest want replace refuse watch ai movie ai television show use product support business not support;-0.6340000033378601;Negative
UC8wdhWRQBGTjz6GHk9UGgbw;@pigizoid9924;that a.i. can barely program;2023-07-23T14:35:22Z;2;;That a.i. can barely program;a.i barely program;-0.8840000033378601;Negative
UCrv_uMDtsui_ofAwAuhDWPw;@ollicron7397;Sorry, the AI can definitely replace the journalist and the fitness coach.;2023-07-09T17:33:42Z;2;;Sorry, the AI can definitely replace the journalist and the fitness coach.;sorry ai definitely replace journalist fitness coach;0.07500000298023224;Negative
UCLxiGLsrCwwoT5wrcQQkBkg;@jujuoof174;This reassures me a lot about this whole thing so THANK YOU for the very well-made and researched video!! Though I am still sad for artists;2023-07-03T15:47:02Z;2;;This reassures me a lot about this whole thing. THANK YOU for the very well made and researched video!! Though I am still sad for artists;reassure lot whole thing thank well make research video still sad artist;0.328000009059906;Negative
UCzbrjlqjfKpizLL8kAYusvg;@themaniac8941;Just wait 5-6 years🥱👍;2023-06-25T14:33:58Z;2;;Just wait 5 6 years;year;0.009999999776482582;Negative
UC7d6s-Z7ESLR18Wso-4BQgQ;@hishamkhedarun4419;Feline phobic? Disliking cats is offensive? Are they getting cancelled too?;2023-06-13T04:41:33Z;2;;Feline phobic? Disliking cats is offensive? Are they getting cancelled too?;feline phobic dislike cat offensive get cancel;-0.527999997138977;Negative
