id;name;text;time;likes;reply;CleanedText;ProcessText;SentimentScore;ActualLabel
UCUNBONmGiqLY2LXHZstXGcA;@Lumumba_00;I’ve just lost my job to A.I  two hours ago. I saw it coming but never imagined it would happen this soon.;2024-02-26T21:41:57Z;5;;I have just lost my job to A.I. two hours ago. I saw it coming but never imagined it would happen this soon.;lose job a.i hour ago saw come never imagine happen soon;-0.5350000262260437;Negative
UCnoNNAeQEF6MbLmfV085uEw;@Bruce-xv1ir;Between the rise in the cost of living and the rise of layoffs in favor of AI, I’m left w/ the sense that it may be a hundred years before AI benefits the common man.;2024-03-06T02:53:59Z;3;;Between the rise in the cost of living and the rise of layoffs in favor of AI, I am left w the sense that it may be a hundred years before AI benefit is the common man.;rise cost living rise layoff favor ai leave w sense year ai benefit common man;-0.9210000038146973;Negative
UCTLv9-oRH4n2YdemBOlvCrQ;@Dave-PL;"Just don&#39;t buy anything from companies who&#39;s pushing hardly to use AI instead of real humans.";2024-02-26T08:32:18Z;3;;Just do not buy anything from companies who .pushing hardly to use AI instead of real humans.;not buy anything company .pushing hardly use ai instead real human;-0.6340000033378601;Negative
UCl65qUQ02WH6gD7MaU8i-Bw;@Okra_winfrey;I work in marketing. AI is definitely not taking our jobs. The content AI is coming up with sounds AI generated. If anything, we use it to do our job faster. And Google is crawling sites to make sure the content was written by a human and that content will rank higher in the long run;2024-02-26T00:13:18Z;3;;I work in marketing. AI is definitely not taking our jobs. The content AI is coming up with sounds AI generated. If anything, we use it to do our job faster. And Google is crawling sites to make sure the content was written by a human and that content will rank higher in the long run;work marketing ai definitely not take job content ai come sound ai generate anything use job faster google crawl site make sure content write human content rank higher long run;0.20200000703334808;Negative
UCRR6El9hGFzAxFYhV5lwccg;@lazarusblackwell6988;You cant lose a job if you dont have a job.;2024-03-13T09:10:37Z;2;;You can not lose a job if you do not have a job.;not lose job not job;-0.33000001311302185;Negative
UCETydiYY8jhdQE0bg0V5-hg;@tamalchakraborty5346;It is really important for Elon Musk to win his case against OpenAI.<br>Also, government all over the world should introduce AI tax.;2024-03-13T08:40:10Z;2;;It is really important for Elon Musk to win his case against OpenAI. Also, government all over the world should introduce AI tax.;really important elon musk win case openai also government world introduce ai tax;-0.11400000005960464;Negative
UCxdi6dYgoF464CYhMv1IPxQ;@BGTuyau;Sacrifice creativity and the human touch and pay the price ...;2024-02-28T15:55:10Z;2;;Sacrifice creativity and the human touch and pay the price ...;sacrifice creativity human touch pay price;-0.9440000057220459;Negative
UChUot_pQj5hHvOo2Qt45kdQ;@karenguthridge527;"Once they figure AI  doesn&#39;t pay taxes then what happens ?";2024-02-25T17:15:57Z;2;;Once they figure AI does not pay taxes then what happens ?;figure ai not pay tax happen;-0.628000020980835;Negative
UCUyEyGRsWHQBpKV_iaXjF6w;@CT-yc4gd;A couple of things that this makes me think of is will the government be forced to look into a UBI of some kind or start playing restrictions on AI use. Even the creator of AI (Think it was chatgpt, not sure) stated that he fully regrets creating it because of this particular outcome.;2024-02-24T01:10:32Z;2;;A couple of things that this makes me think of is will the government be forced to look into a FBI of some kind or start playing restrictions on AI use. Even the creator of AI Think it was ChatGPT, not sure stated that he fully regrets creating it because of this particular outcome.;couple thing make think government force look fbi kind start play restriction ai use even creator ai think chatgpt not sure state fully regret create particular outcome;-0.6309999823570251;Negative
UCGEo9taEOKwU_9WcNAojnJQ;@bmeht;Your thumbnails are bordering on insufferable.;2024-02-23T22:09:57Z;2;;Your thumbnails are bordering on insufferable.;thumbnail border insufferable;-0.8930000066757202;Negative
UCUmg5ZxUIXd0K1lkn2NZvlw;@ancy1205;Probably become a worse Cyperpunk 2077, where people become cattle and cooperate fight each other using AI.;2024-02-23T09:29:15Z;2;;Probably become a worse Cyberpunk 2077, where people become cattle and cooperate fight each other using AI.;probably become bad cyberpunk people become cattle cooperate fight use ai;-0.9769999980926514;Negative
UC5MetKxfV5eJ3rgjAd0iJcw;@JustinLazlo;"One thing that I don&#39;t think gets discussed enough is that even fields that are probably &#39;safe&#39; are going to be at huge risk of oversaturation.";2024-04-12T19:46:37Z;1;;One thing that I do not think gets discussed enough is that even fields that are probably safe are going to be at huge risk of oversaturation.;thing not think get discuss enough even field probably safe go huge risk oversaturation;-0.8790000081062317;Negative
UCYgfq-xaFw5frgCaG0mAA1Q;@abcdeereijgfhd3215;My job is in list but as soon as i saw teaches at risk i will ignore these lists. AI will never replace teachers any time soon;2024-04-02T18:20:26Z;1;;My job is in list but as soon as I saw teaches at risk I will ignore these lists. AI will never replace teachers any time soon;job list soon saw teach risk ignore list ai never replace teacher time soon;-0.5429999828338623;Negative
UCBLON9gMkqM04g-b4lQtGdw;@FezFindie;"Now here&#39;s a question; Is it either malice of companies and higher ups having planned this out to ensure destruction of the middle class and cutting down on avenues for an average person to make something of themselves and the only way to be in the high class is being born to it... or is it stupidity by a bunch of short-sighted techies and corpos doubling down on this development and hope to make a quick buck and hog as much as possible in the race to outdo eachother &#39;till either the bubble bursts or the system collapses?";2024-03-18T13:00:32Z;1;;Now here .a question Is it either malice of companies and higher ups having planned this out to ensure destruction of the middle class and cutting down on avenues for an average person to make something of themselves and the only way to be in the high class is being born to it... or is it stupidity by a bunch of short sighted techies and corps doubling down on this development and hope to make a quick buck and hog as much as possible in the race to outdo each other till either the bubble bursts or the system collapses?;.a question malice company high ups plan ensure destruction middle class cut avenue average person make something way high class bear stupidity bunch short sight techie corp double development hope make quick buck hog much possible race outdo till bubble burst system collapse;-0.46399998664855957;Negative
UCBA2ZYgabnD-rz9cNSn0LVw;@markm7411;Still want to know why we need teachers anyway if there are no jobs after ???;2024-03-18T04:54:43Z;1;;Still want to know why we need teachers anyway if there are no jobs after ???;still want know need teacher anyway job;-0.8740000128746033;Negative
UCCBHHcPVqLPCtDhTSI7Mqog;@roxysparks5003;It’s absolutely shocking. Honestly, completely AI teachers should be illegal. Children need to be able to interact with other kids and adults. There’s a social environment to being in school that encourages some structure for kids.<br>We’re already seeing a rise in kids having social anxiety and people not being able to handle basic human interaction. <br>The wellbeing of mental health, children, and adults are on the line. <br>There ought to be a way to protect some things with all this in mind.;2024-03-15T22:35:12Z;1;;It.absolutely shocking. Honestly, completely AI teachers should be illegal. Children need to be able to interact with other kids and adults. There.a social environment to being in school that encourages some structure for kids. We are already seeing a rise in kids having social anxiety and people not being able to handle basic human interaction. The wellbeing of mental health, children, and adults are on the line. There ought to be a way to protect some things with all this in mind.;it.absolutely shock honestly completely ai teacher illegal child need able interact kid adult there.a social environment school encourage structure kid already see rise kid social anxiety people not able handle basic human interaction wellbeing mental health child adult line way protect thing mind;-0.2879999876022339;Negative
UCuJQhjQnmEpl2n7NY3N6iSg;@anabeltranruiz6227;"Guess I&#39;ll start looking for a new career just in case!";2024-03-15T07:27:34Z;1;;Guess I ll start looking for a new career just in case!;guess start look new career case;-0.9070000052452087;Negative
UC2TmL6A_kGMP7fiBfcTWVww;@BenjaminBjornsen;"They will go berserk, that&#39;s where";2024-03-26T08:32:15Z;1;UC9ywT3MPI3nJo0fu8tuXi5A;They will go berserk, that .where;go berserk;-0.39100000262260437;Negative
UC265BQupgawReh0q0jU6uog;@SkilledTadpole;"I disagree hard that AI taking over recruiting will make it more difficult to place workers. The basic sorting algorithms we&#39;ve used (looking for keywords) is actually the very type of system that LLMs can replace effectively, ensuring that transferrable job skills get caught and recognized as opposed to getting blindly tossed to the side.";2024-03-14T14:44:22Z;1;;I disagree hard that AI taking over recruiting will make it more difficult to place workers. The basic sorting algorithms we ve used looking for keywords is actually the very type of system that LLMs can replace effectively, ensuring that transferrable job skills get caught and recognized as opposed to getting blindly tossed to the side.;disagree hard ai take recruiting make difficult place worker basic sort algorithm use look keywords actually type system llm replace effectively ensure transferrable job skill get catch recognize oppose get blindly toss side;-0.026000000536441803;Negative
UCiPSfVWM57ODI-nwAxnHEKg;@LK-sp3el;This is just the beginning;2024-03-13T05:37:56Z;1;;This is just the beginning;beginning;0.2150000035762787;Negative
UChXAQu06DUtmrmgO3GgVikA;@stevebarker875;and these jobs NEVER come back....scary....;2024-03-12T13:22:15Z;1;;And these jobs NEVER come back....scary....;job never come back .... scary ....;-0.8889999985694885;Negative
UCzUCtH4Awdy3IiTN3JSj3Zg;@nat0106951;AI will replace software engineers<br>Software engineers created AI.<br>fucked up 😂;2024-03-09T04:25:21Z;1;;AI will replace software engineers created AI. fucked up;ai replace software engineer create ai fuck;-0.47099998593330383;Negative
UCJ9eZfBvgb0HEj1t2WDGBdQ;@greenoism;"If you think about it....AI will focus the work force into those jobs AI cant replace. This will make those jobs extremely competitive which ultimately will lead to lower pay.  In otherwords...no one will escape the effects of AI. Even you caregivers, nurses, janitors,  etc.  Its all part of &quot;the big plan&quot;.";2024-03-08T13:42:26Z;1;;If you think about it....AI will focus the work force into those jobs AI can not replace. This will make those jobs extremely competitive which ultimately will lead to lower pay. In otherworlds...no one will escape the effects of AI. Even you caregivers, nurses, janitors, etc. It is all part of the big plan .;think .... ai focus work force job ai not replace make job extremely competitive ultimately lead low pay otherworld one escape effect ai even caregiver nurse janitor part big plan;-0.10999999940395355;Negative
UC1koXiSRak-NtHpwKTBwr-g;@TheMrKlassy;"Here&#39;s my super cynical take but lines up with things that WEF and Schwab are saying - Once AI replaces majority of the jobs across the world, the elite will no longer need most of the &quot;useless eaters&quot; and a mass depopulation event will occur. I think it will be a far deadlier virus than Covid.";2024-03-08T06:28:50Z;1;;Here .my super cynical take but lines up with things that WEF and Schwab are saying Once AI replaces the majority of the jobs across the world, the elite will no longer need most of the useless eaters and a mass depopulation event will occur. I think it will be a far deadlier virus than Covid.;.my super cynical take line thing wef schwab say ai replaces majority job world elite no longer need useless eater mass depopulation event occur think far deadly virus covid;-0.5809999704360962;Negative
UCk52qSNJjjo9ftWT4LKrsZA;@ALifeAfterLayoff;"This could be a temporary solution.  I do wonder if it&#39;s part of a much bigger agenda.";2024-03-07T18:30:41Z;1;UCp7NTd_kuVH5L3m1KGboxHw;This could be a temporary solution. I do wonder if it .part of a much bigger agenda.;temporary solution wonder .part much big agenda;-0.06400000303983688;Negative
UCDbzwkGWTLVkBlkLZ6l0q6Q;@chuckmaddison2924;"Notice the CEO won&#39;t use AI to do their job.";2024-03-05T07:23:42Z;1;;Notice the CEO will not use AI to do their job.;notice ceo not use ai job;-0.8759999871253967;Negative
UCtZeugCCDs7cerIO5ZHsmRw;@TheRobunit;I can’t wait until they take fast food workers jobs, go to Burger King and get some nice piping fresh fries and big ol’ whopper!! 100% order accuracy;2024-03-03T13:25:56Z;1;;I can not wait until they take fast food workers jobs, go to Burger King and get some nice piping fresh fries and big of whopper!! 100 order accuracy;not wait take fast food worker job go burger king get nice piping fresh fry big whopper order accuracy;0.6980000138282776;Positive
UCstiJvCRBmooX7h3dYpB1Pg;@the_bogeyman.;"It seems to me that the only &quot;lucky people&quot; is the ones retired or close to retirement. <br>At some point AGVs will take most logistics works too (forklift operators and truck drivers)";2024-03-01T18:57:05Z;1;;It seems to me that the only lucky people is the ones retired or close to retirement. At some point Ages will take most logistics works too forklift operators and truck drivers;seem lucky people one retire close retirement point age take logistics work forklift operator truck driver;-0.44600000977516174;Negative
UCdAnUY2Y7TsaEvYdJC31riA;@tonybp;"I&#39;m glad I make my living renting some apartments that I own. Algo glad that I have good plumbing/electrical skills.";2024-02-29T00:59:08Z;1;;I m glad I make my living renting some apartments that I own. Algo glad that I have good plumbing electrical skills.;glad make living rent apartment algo glad good plumbing electrical skill;0.8970000147819519;Positive
UC8WL0ZJik67N3yTP5suC56Q;@devbites77;Excited about lawyers being replaced. About time!;2024-02-28T01:04:39Z;1;;Excited about lawyers being replaced. About time!;excite lawyer replace time;0.8899999856948853;Positive
UCk52qSNJjjo9ftWT4LKrsZA;@ALifeAfterLayoff;I don’t disagree with this assessment.;2024-02-26T21:00:22Z;1;UCag7IhSD25PJpyffwGdmN8w;I do not disagree with this assessment.;not disagree assessment;0.15000000596046448;Negative
UCYpkvoluizZTKfdWh5CF-Jg;@marikothecheetah9342;So... if we replace all the workers... who will be clients / customers of these CEOs? Your worker is your customer after hours, directly or indirectly.;2024-02-26T18:02:38Z;1;;So... if we replace all the workers... who will be clients customers of these CEOs? Your worker is your customer after hours, directly or indirectly.;replace worker client customer ceo worker customer hour directly indirectly;-0.04600000008940697;Negative
UCag7IhSD25PJpyffwGdmN8w;@loubydal7812;"That&#39;s the point !. If companies want to go too far with AI and  millions of employees losing jobs, it will backfire against them. The consumer level we enjoy today will plummet and become a threat to the economy unless money is wiped out and a new economy model is set, hope for better. (brace yourselves).";2024-02-26T19:51:50Z;1;UCYpkvoluizZTKfdWh5CF-Jg;That .the point !. If companies want to go too far with AI and millions of employees losing jobs, it will backfire against them. The consumer level we enjoy today will plummet and become a threat to the economy unless money is wiped out and a new economy model is set, hope for better. brace yourselves .;.the point company want go far ai million employee lose job backfire consumer level enjoy today plummet become threat economy money wipe new economy model set hope good brace;-0.4000000059604645;Negative
UCRZhm53uwLyNaGtLwc1Qyvg;@klp7620;well if they replace all the workers that will decrease the spending, as people will be broke, or on gov dole. No spending = no need for companies.  Ugh. well we know what comes next;2024-02-25T23:17:32Z;1;;Well if they replace all the workers that will decrease the spending, as people will be broke, or on gov dole. No spending no need for companies. Ugh. Well we know what comes next;well replace worker decrease spending people broke gov dole spending no need company ugh well know come next;-0.33000001311302185;Negative
