id;name;text;time;likes;reply;CleanedText;ProcessText;SentimentScore;ActualLabel
UCds1d9ZDLejQwDf9nM6UBzw;@makeki7756;Tldr<br>Energy related<br>Biology related<br>Those who make AI;2024-04-12T18:03:36Z;370;;Tldr Energy related Biology related Those who make AI;tldr energy relate biology relate make ai;0.023000000044703484;Negative
UC7-sewl_4Eb-kvjDbfZq4KQ;@PsyHappyness;Lawyers will survive forever, even Cases related to AI app and AI fraud is handled by them.;2024-04-12T17:38:00Z;198;;Lawyers will survive forever, even Cases related to AI app and AI fraud is handled by them.;lawyer survive forever even case relate ai app ai fraud handle;0.7080000042915344;Positive
UCJMD9EG7cYroG4_wLkVPYHg;@Deepakkumar-cn9vq;anchor she is reading the news jobs is also not safe ,AI anchors we can see everywhere;2024-04-12T18:00:56Z;124;;Anchor she is reading the news jobs is also not safe, AI anchors we can see everywhere;anchor read news job also not safe ai see everywhere;-0.8610000014305115;Negative
UCNH_csyh2ZEZqQ_Wv3bK6KQ;@Bhairavvvv;Women are immune to AI ,they can run their show even if robots replace them;2024-04-12T18:08:29Z;55;;Women are immune to AI, they can run their show even if robots replace them;woman immune ai run show even robot replace;0.3330000042915344;Negative
UC20l7QfHuI5lTjGW4FqzHdA;@BhayankarYodha;Trade realted jibs will be high paying and demanding....like electrucians, plumbers, carpenter, pipefitter, welder, drywaller, brick masonary etc;2024-04-13T02:27:56Z;40;;Trade related jibs will be high paying and demanding....like electricians, plumbers, carpenter, pipe fitter, welder, drywaller, brick masonry etc;trade relate jib high pay demand .... electrician plumber carpenter pipe fitter welder drywaller brick masonry etc;-0.07199999690055847;Negative
UC7OD5ldvfnQfspSQCuLon1Q;@shadabahmed;AI is just a tool it will help to accelerate each task. <br>Anyway nothing is gonna change  next 10-15 years. AI still need long way to travel.;2024-04-13T07:27:58Z;37;;AI is just a tool it will help to accelerate each task. Anyway nothing is going to change next 10 15 years. AI still need long way to travel.;ai tool help accelerate task anyway nothing go change next year ai still need long way travel;-0.296999990940094;Negative
UCyW5MKMeo5wuBPFkiL3cWBw;@cassiejacobs4197;Last year, I was working full time, budgeting groceries, unable to afford date nights, and missing time with my kids. Now I learned how to make money online. Now am a SAHM, homeschooling, and making profits every week.;2024-04-16T12:21:12Z;33;;Last year, I was working full time, budgeting groceries, unable to afford date nights, and missing time with my kids. Now I learned how to make money online. Now am a SAM, homeschooling, and making profit is every week.;last year work full time budget grocery unable afford date night miss time kid learn make money online sam homeschooling make profit week;0.3529999852180481;Negative
UCDYXxla07HLA92SNNwruGSg;@anandhindu3123;"AI can&#39;t replace jobs that involve human touch....... !!!";2024-04-13T05:24:52Z;29;;AI can not replace jobs that involve human touch....... !!!;ai not replace job involve human touch .......;-0.7319999933242798;Negative
UCFHmkNHsasPovKwDgVyUCMw;@jesseinfinite;That pokemon metaphor sucks.<br>Pokemon are neither rare, nor hard to catch.<br>Shiny pokemon on the other hand are rare.<br>Legendary pokemon are hard to catch.;2024-04-12T19:39:46Z;27;;That Pokémon metaphor sucks. Pokémon is neither rare, nor hard to catch. Shiny Pokémon on the other hand are rare. Legendary Pokémon are hard to catch.;pokémon metaphor suck pokémon rare hard catch shiny pokémon hand rare legendary pokémon hard catch;-0.1899999976158142;Negative
UC5vXMZJl9P-QWluFbEDvJQw;@yogames6199;How about we get unviersal pay and dont have to work and we spend time playing games watching movies and enjoying life;2024-04-12T21:05:11Z;22;;How about we get universal pay and do not have to work, and we spend time playing games watching movies and enjoying life;get universal pay not work spend time playing game watch movie enjoy life;0.5170000195503235;Positive
UC3DQao8Q94gxF8uREuA8f8w;@Alexibawendi;"As a newbie that wants to invest, you must have these three things in mind<br>1. Have a long term mindset.<br>2. Be willing to take risk.<br>3. Be careful on money usage, if you&#39;re not spending to earn back, then stop spending.<br>4. Never claim to know - Ask questions and it&#39;s best you work with a financial advisor.";2024-04-13T04:42:51Z;21;;As a newbie that wants to invest, you must have these three things in mind 1. Have a long term mindset. 2. Be willing to take risk. 3. Be careful on money usage, if you re not spending to earn back, then stop spending. 4. Never claim to know Ask questions and it .best you work with a financial advisor.;newbie want invest thing mind long term mindset willing take risk careful money usage not spend earn back stop spending never claim know ask question .best work financial advisor;0.019999999552965164;Negative
UCsVoDnSEsmdxp5w75c7raiA;@Gavinleeyoutube;"I heard the first jobs in the medical field that will get replaced will be Pharmaceutical jobs, if you&#39;re going to school for that, good luck";2024-04-12T21:29:57Z;21;;I heard the first jobs in the medical field that will get replaced will be Pharmaceutical jobs, if you re going to school for that, good luck;hear first job medical field get replace pharmaceutical job go school good luck;-0.9100000262260437;Negative
UCYXIgVjKXx1H8V9zptaD4YA;@NormanLor;"I DON&#39;T THINK ANY POSITION INCLUDING CEOS AND ACTUAL COMPANY OWNERS IS IMMUNE FROM AI&#39;S BOOT!!";2024-04-12T19:05:41Z;17;;I DON'T THINK ANY POSITION INCLUDING CEOs AND ACTUAL COMPANY OWNERS IS IMMUNE FROM AI S BOOT!!;n't think position include ceo actual company owner immune ai boot;-0.781000018119812;Negative
UC-jgbA3YxqkoIV8zXvT2XQw;@lemuelcatral6230;and embalmers..;2024-04-13T00:02:50Z;17;UCds1d9ZDLejQwDf9nM6UBzw;And embalmers.;embalmer;-0.004000000189989805;Negative
UC-h3PP3gM8xcBvhQPkLjomQ;@jagjot-singh;AI jobs are not in demand, they are very few.;2024-04-12T18:15:23Z;16;;AI jobs are not in demand, they are very few.;ai job not demand;-0.7940000295639038;Negative
UCyfHMJpCBZL4tnqOJJEcOEw;@swerve361;"It&#39;s impossible for AI to replace writers and artists. Nowadays, most people are nothing but soulless automatons who are slowly replacing their dependency on religion for capitalist pursuits... which is a pursuit only possible by an increase in prescription drugs, caffeine and other dangerous methods on the population. <br>The value of a creative perspective is extremely on high demand especially because most artists, writers and directors are garbage trapped in fulfilling the needs of investors who hate anything new and will censor anything that challenges the status quo. <br><br>Most individuals are desperate for a fresh pov from an actual human who took decades to master an actual freaking talent. Saying that AI can replace the main creative jobs is like sitting around a campfire and listening to a story by a robot instead of the experiences of your father, the limitations of your mentors etcc";2024-04-12T18:31:41Z;15;;It .impossible for AI to replace writers and artists. Nowadays, most people are nothing but soulless automatons who are slowly replacing their dependency on religion for capitalist pursuit is... which is a pursuit only possible by an increase in prescription drugs, caffeine and other dangerous methods on the population. The value of a creative perspective is extremely on high demand especially because most artists, writers and directors are garbage trapped in fulfilling the needs of investors who hate anything new and will censor anything that challenges the status quo. Most individuals are desperate for a fresh POV from an actual human who took decades to master an actual freaking talent. Saying that AI can replace the main creative jobs is like sitting around a campfire and listening to a story by a robot instead of the experiences of your father, the limitations of your mentors etc;.impossible ai replace writer artist nowadays people nothing soulless automaton slowly replace dependency religion capitalist pursuit pursuit possible increase prescription drug caffeine dangerous method population value creative perspective extremely high demand especially artist writer director garbage trap fulfil need investor hate anything new censor anything challenge status quo individual desperate fresh pov actual human take decade master actual freaking talent say ai replace main creative job sit campfire listen story robot instead experience father limitation mentor etc;-0.5099999904632568;Negative
UCfOdObLyKXNaMWH5AcXDPAw;@math97003;what about farmers?;2024-04-13T11:42:28Z;11;;What about farmers?;farmer;-0.06800000369548798;Negative
UC7s34x_4oHKMNkKG349AUEA;@taniyadutta8;Become a construction labour, house painter, cook, plumber etc etc... never getting replaced;2024-04-13T06:39:50Z;11;;Become a construction labor, house painter, cook, plumber etc... never getting replaced;become construction labor house painter cook plumber never get replace;-0.3889999985694885;Negative
UCbk5J3dFU8H_DnwO0Q6kocg;@hcm9999;"Three Jobs That Will Survive AI:<br>1. Multinational company CEO<br>2. Billionaire<br>3. Trillionaire";2024-04-23T12:56:36Z;10;;Three Jobs That Will Survive AI 1. Multinational company CEO 2. Billionaire 3. Trillionaire;job survive ai multinational company ceo billionaire trillionaire;0.10599999874830246;Negative
UCBcBADUYWBZlx5hUn2ItbgQ;@lakshmitejas1685;Who tests AI?;2024-04-13T01:44:50Z;10;UCds1d9ZDLejQwDf9nM6UBzw;Who tests AI?;test ai;-0.014000000432133675;Negative
UCsTzJ1tDA88xdDIfRdjDbvA;@Dr.freedom;"AI can&#39;t replace Bureaucrats, Movie Artists, Politicians , Doctors, Nurses, Dentists, Pathologists ,Civil and Engineers on the field, Labour intensive jobs, the list can go on. But a lot will be highly influenced by AI and some will be removed by AI as well.";2024-04-15T11:04:41Z;8;;AI can not replace Bureaucrats, Movie Artists, Politicians, Doctors, Nurses, Dentists, Pathologists, Civil and Engineers on the field, Labor intensive jobs, the list can go on. But a lot will be highly influenced by AI and some will be removed by AI as well.;ai not replace bureaucrat movie artist politician doctor nurse dentist pathologist civil engineer field labor intensive job list go lot highly influence ai remove ai well;-0.22100000083446503;Negative
UCNmX2yg6nQbLGBvWYRGzn4w;@adwaitvedant3297;Next year you will see its impact !! An avalanche is coming;2024-04-12T18:08:29Z;8;UCs8-YzMwmeRJjzJB9tAdlkg;Next year you will see it is impact !! An avalanche is coming;next year see impact avalanche come;0.30000001192092896;Negative
