id;name;text;time;likes;reply;CleanedText;ProcessText;SentimentScore;ActualLabel
UCG-_wYnC1NJFT9HldPsrvxQ;@notmyrealname2874;"Starting with &quot;Graphic Design&quot;.... already gone";2024-03-20T11:21:21Z;46;;Starting with Graphic Design .... already gone;start graphic design .... already go;0.36800000071525574;Negative
UC4LEwyBFTpbO-ytkswTM01g;@nex-ex5100;Go to school for I.T. they said, guaranteed job of the future they said.....;2024-03-20T12:50:53Z;39;;Go to school for I.T. they said, guaranteed job of the future they said.....;go school i.t say guarantee job future say .....;0.2590000033378601;Negative
UCXNAxQC_QllLrid-4PNiJpg;@god1971b;Liar.  AI would wipe out a customer base.  Productivity would go up, but with no customers that will not help.;2024-03-20T11:36:09Z;35;;Liar. AI would wipe out a customer base. Productivity would go up, but with no customers that will not help.;liar ai wipe customer base productivity go customer not help;-0.7070000171661377;Negative
UCzX1ZxB9MDqT6PmxLZrh6Ag;@citizen762;AIs greatest use so far has been in the form of making memes.  😂;2024-03-20T11:37:59Z;19;;AIs greatest use. Far has been in the form of making memes.;ais great use far form make meme;0.210999995470047;Negative
UCWZUkMql1ttZNOAZsw6Eo4Q;@elmosweed4985;Technology has been taking away jobs since the first machine was made.;2024-03-20T13:10:45Z;16;;Technology has been taking away jobs since the first machine was made.;technology take away job first machine make;-0.828000009059906;Negative
UCJeVJt8ULo6C1fyGZAQP1jg;@seminky5341;Will it secure greed?;2024-03-20T11:17:56Z;15;;Will it secure greed?;secure greed;-0.6050000190734863;Negative
UCDk0o8tkRA6MsIlq2lZWbTA;@franklin9400;"He means the 1% who own the AI&#39;S are going to do very well. The other 99% of us. Not so well.";2024-03-20T11:27:22Z;14;UCJYurOF23XzdYlpAzxhN_JQ;He means the 1 who own the AI S are going to do very well. The other 99 of us. Not. Well.;mean ai go well not well;0.18400000035762787;Negative
UC8nNYyLAbFjeKEsXVCZVZYg;@Wildboy789789;Horse groomers r still mad about cars 😠;2024-03-20T12:37:49Z;12;;Horse groomers are still mad about cars;horse groomers still mad car;-0.7620000243186951;Negative
UCJYurOF23XzdYlpAzxhN_JQ;@williamforsyth6667;How will AI create jobs, when it will be smarter and cheaper than most humans?;2024-03-20T11:21:52Z;12;;How will AI create jobs, when it will be smarter and cheaper than most humans?;ai create job smarter cheap human;-0.05700000002980232;Negative
UCuNX0cU0ATFxRLLf_UCClwQ;@perer005;Q: Will people be starving in the streets?<br><br>A: The US stock market will go up!;2024-03-22T11:17:17Z;7;;Q Will people be starving in the streets? A The US stock market will go up!;q people starve street stock market go;0.04600000008940697;Negative
UC-g5mxiUXTKs8A7MwVurqZw;@jandn39;Terminator movies!! It will come;2024-03-20T11:24:37Z;6;;Terminator movies!! It will come;terminator movie come;0.5350000262260437;Positive
UC_vzUjy_y3KiYy4N333U1MA;@LIONTAMER3D;"Let&#39;s be PERFECTLY CLEAR: The housing market crash was predicted as early as 2006 by a very wide range of academics &amp; professional subject matter experts.";2024-03-20T14:41:17Z;5;;Let .be PERFECTLY CLEAR The housing market crash was predicted as early as 2006 by a very wide range of academics professional subject matter experts.;let .be perfectly clear housing market crash predict early wide range academic professional subject matter expert;-0.06700000166893005;Negative
UCfrP2hjRhVYUsVXQOnV07zg;@jcmorton899;The same way that the industrial revolution created jobs.. yes a lot of shitty factory jobs were replaced by machines... many many new jobs that didnt previously exist emerged.. get it?;2024-03-20T11:38:28Z;5;UCJYurOF23XzdYlpAzxhN_JQ;The our way that the industrial revolution created jobs. Yes a lot of shitty factory jobs were replaced by machines... many new jobs that did not previously exist emerged. Get it?;way industrial revolution create job yes lot shitty factory job replace machine many new job not previously exist emerge get;0.3440000116825104;Negative
