id;name;text;time;likes;reply;CleanedText;ProcessText;SentimentScore;ActualLabel
UCGimqKo0szEvrTQkdWh-Lmg;@badpuppy3;"If AI companies don&#39;t develop and roll out AI carefully, they will encounter a public backlash, possibly even violent, that they would be wise to avoid.  Disrupting people&#39;s livelihoods doesn&#39;t come without consequences.";2023-12-18T20:36:02Z;52;;If AI companies do not develop and roll out AI carefully, they will encounter a public backlash, possibly even violent, that they would be wise to avoid. Disrupting people .livelihoods does not come without consequences.;ai company not develop roll ai carefully encounter public backlash possibly even violent wise avoid disrupt people .livelihoods not come consequence;-0.8349999785423279;Negative
UC3cpqGXfvAIZz3TwrRfHgnA;@Andrew-pc8zn;I see most people pivoting to manual labor jobs. The advent of AI demonstrates that it is easier to emulate our minds than our physiology (even million dollar robots cannot do some tasks we do).;2023-12-18T18:49:33Z;43;;I see most people pivoting to manual labor jobs. The advent of AI demonstrates that it is easier to emulate our minds than our physiology even million dollar robots can not do some tasks we do .;see people pivot manual labor job advent ai demonstrate easy emulate mind physiology even dollar robot not task;-0.0860000029206276;Negative
UCQsxvKJD85c5wNF2KaLKqsg;@user-xn1dh6ml4n;AI was supposed to automate work so that humans could spend time in art. AI automated art so humans could work more;2023-12-18T18:00:09Z;34;;AI was supposed to automate work. That humans could spend time in art. AI automated art. Humans could work more;ai suppose automate work human spend time art ai automate art human work;0.017999999225139618;Negative
UCnixBEb5BbXxGm-1D_xoluQ;@youcantata;"AI will be an inevitable way of life like electricity, car, computer, internet and smart phone. Many lost their job due to these new inventions, but many got new opportunities and jobs. We human society coped with these innovations and their challenges pretty well up until now. So don&#39;t worry. AI is just another internet or another smartphone wave. People who lost jobs due to AI will adapt to new business reality, and who don&#39;t will die out eventually within the next 50 years. Next generation will take AI for granted as current generation take electricity, tab water, internet and smartphone for granted.";2023-12-18T17:31:25Z;20;;AI will be an inevitable way of life like electricity, car, computer, internet and smartphone. Many lost their job due to these new inventions, but many got new opportunities and jobs. We human society coped with these innovations and their challenges pretty well up until now. So do not worry. AI is just another internet or another smartphone wave. People who lost jobs due to AI will adapt to new business reality, and who do not will die out eventually within the next 50 years. Next generation will take AI for granted as current generation take electricity, tab water, internet and smartphone for granted.;ai inevitable way life electricity car computer internet smartphone many lose job due new invention many get new opportunity job human society cop innovation challenge pretty well not worry ai internet smartphone wave people lose job due ai adapt new business reality not die eventually next year next generation take ai grant current generation take electricity tab water internet smartphone grant;0.29499998688697815;Negative
UCtddLwKnPsyPuKAjd8VcgWg;@kinngrimm;Instead of paying more taxes they may increase their private security till corporations become states. Companies are by design fascist in nature and aslong that underlaying fabric is not changed, most of us might end up worse. Aslong we are not living in an utopia, we need to be vigilant to not end up in a dystopia.;2023-12-18T22:03:51Z;15;;Instead of paying more taxes they may increase their private security till corporations become states. Companies are by design fascist in nature and along that underlying fabric is not changed, most of us might end up worse. Along we are not living in a utopia, we need to be vigilant to not end up in a dystopia.;instead pay tax increase private security till corporation become state company design fascist nature underlie fabric not change end bad not live utopia need vigilant not end dystopia;-0.7310000061988831;Negative
UCXP4-_3rP6qnxdksTcbYwgA;@mralexpub;What concerns me is the ideology people / government coding AI.;2023-12-18T17:48:16Z;15;;What concerns me is the ideology people government coding AI.;concern ideology people government cod ai;-0.9160000085830688;Negative
UCny361LIzXS2OyaSc-Zlo1g;@icomefromcanadia2783;"One flaw in the logic of suggesting that automation or AI will take over and companies will be rich, while &quot;regular&quot; people will be poor or without jobs, is that if regular ppl don&#39;t have disposable income, they won&#39;t be buying nearly as much of the product created through automation. If ppl don&#39;t have money, they can&#39;t buy; if people can&#39;t buy, then companies lose money.";2023-12-18T18:19:31Z;14;;One flaw in the logic of suggesting that automation or AI will take over and companies will be rich, while regular people will be poor or without jobs, is that if regular people do not have disposable income, they will not be buying nearly as much of the product created through automation. If people do not have money, they can not buy if people can not buy, then companies lose money.;flaw logic suggest automation ai take company rich regular people poor job regular people not disposable income not buy nearly much product create automation people not money not buy people not buy company lose money;-0.7490000128746033;Negative
UCWQPr-JDRzr-kuQWF0IsVqQ;@aselfieb;Thanks dude! for keeping us financially Educated! Regardless of how Bad it gets or the economy, I still make over $22,000 every single week;2023-12-20T11:58:42Z;13;;Thanks dude! For keeping us financially Educated! Regardless of how Bad it gets or the economy, I still make over 22,000 every single week;thanks dude keep financially educate regardless bad get economy still make single week;0.8180000185966492;Positive
UC7CcGK8p_xThlUP9U64eDhg;@ragus1416;"I really appreciate the comment, &#39;The winners will win more than the losers lose.&#39; This is the reason why a few countries/people are very rich compared to the many poor countries/people. Countries/people that have adapted to new technologies and similar advancements will develop more than those that do not embrace changes.<br><br>This is particularly applicable to AI.";2023-12-19T06:10:35Z;13;;I really appreciate the comment, The winners will win more than the losers lose. This is the reason why a few countries people are very rich compared to the many poor countries people. Countries people that have adapted to new technologies and similar advancements will develop more than those that do not embrace changes. This is particularly applicable to AI.;really appreciate comment winner win loser lose reason country people rich compare many poor country people country people adapt new technology similar advancement develop not embrace change particularly applicable ai;0.3400000035762787;Negative
UCxW2xdJab3Y0nJ1JLJaUs-w;@timenglert8998;The fundamental problem here is not AI but Capitalism, which tends to drive wages down and eliminate jobs while rewarding investors and top management. Without outside pressure from government, labor unions or the general public this is the case as we can see right now. Remember the first rule of business, buy low and sell high. The biggest cost in any business is labor and corporations will reduce this cost however possible which will only further job loss and income inequality. Capitalism is a fine system for those who have some.;2023-12-19T15:33:37Z;12;;The fundamental problem here is no AI but Capitalism, which tends to drive wages down and eliminate jobs while rewarding investors and top management. Without outside pressure from government, labor unions or the public this is the case as we can see right now. Remember the first rule of business, buy low and sell high. The biggest cost in any business is labor and corporations will reduce this cost however possible which will only further job loss and income inequality. Capitalism is a fine system for those who have some.;fundamental problem ai capitalism tend drive wage eliminate job reward investor top management outside pressure government labor union public case see right remember first rule business buy low sell high big cost business labor corporation reduce cost however possible job loss income inequality capitalism fine system;-0.4740000069141388;Negative
